場所,芝ダ,距離,母父馬,母数,勝利数,複勝数,単勝率,複勝率,補正複勝率
中京,ダ,1400,ヴィクトワールピサ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,A.P. Indy,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Ad Valorem,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Almutawakel,4,1,2,0.25,0.5,0.428571
中京,ダ,1800,Arch,2,1,1,0.5,0.5,0.4
中京,ダ,1800,Awesome Again,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Azamour,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Bellamy Road,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Bernstein,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Bertolini,1,1,1,1.0,1.0,0.5
中京,ダ,1800,Bluegrass Cat,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Broken Vow,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Cadeaux Genereux,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Came Home,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Canford Cliffs,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Cape Cross,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Catcher In The Rye,1,0,0,0.0,0.0,0.25
中京,ダ,1800,City Zip,2,1,1,0.5,0.5,0.4
中京,ダ,1800,Congrats,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Coronado's Quest,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Crimson Tide,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Curlin,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Danetime,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Dansili,4,0,1,0.0,0.25,0.285714
中京,ダ,1800,Deep Impact,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Deputy Minister,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Distorted Humor,4,0,0,0.0,0.0,0.142857
中京,ダ,1800,Dr Fong,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Dubawi,7,0,2,0.0,0.2857,0.3
中京,ダ,1800,Elusive Quality,2,1,1,0.5,0.5,0.4
中京,ダ,1800,Empire Maker,1,1,1,1.0,1.0,0.5
中京,ダ,1800,Encosta De Lago,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Exceed And Excel,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Exchange Rate,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Flower Alley,2,1,1,0.5,0.5,0.4
中京,ダ,1800,Forest Wildcat,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Fusaichi Pegasus,4,1,2,0.25,0.5,0.428571
中京,ダ,1800,Galileo,6,2,3,0.3333,0.5,0.444444
中京,ダ,1800,Ghostzapper,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Giant's Causeway,5,1,1,0.2,0.2,0.25
中京,ダ,1800,Gilded Time,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Grand Slam,4,0,2,0.0,0.5,0.428571
中京,ダ,1800,Hard Spun,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,Hennessy,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Henrythenavigator,1,0,0,0.0,0.0,0.25
中京,ダ,1800,In The Wings,1,1,1,1.0,1.0,0.5
中京,ダ,1800,Include,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Indian Charlie,1,0,1,0.0,1.0,0.5
中京,ダ,1800,King's Best,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Kingmambo,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Kris,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Le Havre,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Literato,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Lonhro,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Majestic Warrior,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Makfi,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Meadowlake,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Medaglia d'Oro,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Mineshaft,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Montbrook,1,0,0,0.0,0.0,0.25
中京,ダ,1800,More Than Ready,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Mount Nelson,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Mr. Greeley,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Mr. Prospector,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Mutakddim,5,0,1,0.0,0.2,0.25
中京,ダ,1800,New Approach,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Northern Afleet,1,1,1,1.0,1.0,0.5
中京,ダ,1800,Not For Sale,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Peintre Celebre,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Pivotal,6,1,3,0.1667,0.5,0.444444
中京,ダ,1800,Point Given,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Proudest Romeo,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Pulpit,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Pure Prize,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Quality Road,3,1,2,0.3333,0.6667,0.5
中京,ダ,1800,Redoute's Choice,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Reset,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Rock of Gibraltar,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Sadler's Wells,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Saint Liam,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Scipion,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Seattle Fitz,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Seeking the Gold,1,1,1,1.0,1.0,0.5
中京,ダ,1800,Sevres Rose,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Shackleford,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Sightseeing,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Silver Deputy,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Sligo Bay,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Smart Strike,5,0,1,0.0,0.2,0.25
中京,ダ,1800,Smarty Jones,1,0,1,0.0,1.0,0.5
中京,ダ,1800,Storm Cat,7,1,1,0.1429,0.1429,0.2
中京,ダ,1800,Stormy Atlantic,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Tapit,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Teofilo,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Theatrical,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Thunder Gulch,4,1,2,0.25,0.5,0.428571
中京,ダ,1800,Tiz Wonderful,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Tiznow,1,1,1,1.0,1.0,0.5
中京,ダ,1800,To Honor and Serve,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Unbridled,2,0,0,0.0,0.0,0.2
中京,ダ,1800,Unbridled's Song,5,0,2,0.0,0.4,0.375
中京,ダ,1800,Uncle Mo,2,0,1,0.0,0.5,0.4
中京,ダ,1800,Vindication,3,1,1,0.3333,0.3333,0.333333
中京,ダ,1800,Wild Rush,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Woodman,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Xaar,1,0,0,0.0,0.0,0.25
中京,ダ,1800,Zensational,2,0,1,0.0,0.5,0.4
中京,ダ,1800,アグネスタキオン,28,1,5,0.0357,0.1786,0.193548
中京,ダ,1800,アグネスデジタル,2,0,0,0.0,0.0,0.2
中京,ダ,1800,アサティス,1,0,0,0.0,0.0,0.25
中京,ダ,1800,アジュディケーティング,4,1,2,0.25,0.5,0.428571
中京,ダ,1800,アッミラーレ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,アドマイヤベガ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,アドマイヤボス,3,1,2,0.3333,0.6667,0.5
中京,ダ,1800,アドマイヤマックス,5,0,2,0.0,0.4,0.375
中京,ダ,1800,アドマイヤムーン,2,0,2,0.0,1.0,0.6
中京,ダ,1800,アフリート,12,1,3,0.0833,0.25,0.266667
中京,ダ,1800,アルデバラン2,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,ウォーエンブレム,2,1,1,0.5,0.5,0.4
中京,ダ,1800,エルコンドルパサー,1,0,0,0.0,0.0,0.25
中京,ダ,1800,エンパイアメーカー,8,1,2,0.125,0.25,0.272727
中京,ダ,1800,オペラハウス,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,オンファイア,1,0,0,0.0,0.0,0.25
中京,ダ,1800,カンパニー,1,0,0,0.0,0.0,0.25
中京,ダ,1800,キャプテンスティーヴ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,キングカメハメハ,35,4,10,0.1143,0.2857,0.289474
中京,ダ,1800,キングヘイロー,5,0,1,0.0,0.2,0.25
中京,ダ,1800,キンシャサノキセキ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,クロフネ,42,0,8,0.0,0.1905,0.2
中京,ダ,1800,グラスワンダー,5,0,1,0.0,0.2,0.25
中京,ダ,1800,コマンダーインチーフ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,コロナドズクエスト,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ゴールドアリュール,17,3,6,0.1765,0.3529,0.35
中京,ダ,1800,ゴールドヘイロー,2,0,0,0.0,0.0,0.2
中京,ダ,1800,サウスヴィグラス,11,0,3,0.0,0.2727,0.285714
中京,ダ,1800,サクラバクシンオー,10,0,2,0.0,0.2,0.230769
中京,ダ,1800,サンデーサイレンス,17,1,5,0.0588,0.2941,0.3
中京,ダ,1800,シックスセンス,2,0,0,0.0,0.0,0.2
中京,ダ,1800,シンボリクリスエス,33,2,9,0.0606,0.2727,0.277778
中京,ダ,1800,ジェイドロバリー,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,ジェニュイン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ジェネラス,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ジャングルポケット,14,1,3,0.0714,0.2143,0.235294
中京,ダ,1800,スウェプトオーヴァーボード,2,0,0,0.0,0.0,0.2
中京,ダ,1800,スズカマンボ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,スタチューオブリバティ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,スターリングローズ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,ステイゴールド,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ストリートセンス,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ストーミングホーム,1,0,1,0.0,1.0,0.5
中京,ダ,1800,スパイキュール,1,1,1,1.0,1.0,0.5
中京,ダ,1800,スピニングワールド,1,0,0,0.0,0.0,0.25
中京,ダ,1800,スペシャルウィーク,16,1,5,0.0625,0.3125,0.315789
中京,ダ,1800,スマートファルコン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,スマートボーイ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ゼンノロブロイ,6,1,1,0.1667,0.1667,0.222222
中京,ダ,1800,ソウルオブザマター,1,0,0,0.0,0.0,0.25
中京,ダ,1800,タイキシャトル,10,1,3,0.1,0.3,0.307692
中京,ダ,1800,タニノギムレット,4,1,1,0.25,0.25,0.285714
中京,ダ,1800,ダイワメジャー,10,0,0,0.0,0.0,0.076923
中京,ダ,1800,ダンシングブレーヴ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ダンスインザダーク,17,0,1,0.0,0.0588,0.1
中京,ダ,1800,チチカステナンゴ,3,1,3,0.3333,1.0,0.666667
中京,ダ,1800,チーフベアハート,3,0,1,0.0,0.3333,0.333333
中京,ダ,1800,ティンバーカントリー,3,0,1,0.0,0.3333,0.333333
中京,ダ,1800,ディープインパクト,20,1,4,0.05,0.2,0.217391
中京,ダ,1800,ディープスカイ,3,1,1,0.3333,0.3333,0.333333
中京,ダ,1800,デヒア,4,0,1,0.0,0.25,0.285714
中京,ダ,1800,トニービン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,トワイニング,2,1,2,0.5,1.0,0.6
中京,ダ,1800,ドリームジャーニー,2,0,0,0.0,0.0,0.2
中京,ダ,1800,ネオユニヴァース,18,3,5,0.1667,0.2778,0.285714
中京,ダ,1800,ノボジャック,4,1,2,0.25,0.5,0.428571
中京,ダ,1800,ハーツクライ,10,1,1,0.1,0.1,0.153846
中京,ダ,1800,ハービンジャー,2,1,1,0.5,0.5,0.4
中京,ダ,1800,バゴ,2,0,2,0.0,1.0,0.6
中京,ダ,1800,バブルガムフェロー,5,0,2,0.0,0.4,0.375
中京,ダ,1800,パイロ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,パラダイスクリーク,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,ファスリエフ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ファンタスティックライト,2,0,0,0.0,0.0,0.2
中京,ダ,1800,フォーティナイナー,2,1,1,0.5,0.5,0.4
中京,ダ,1800,フォーティナイナーズサン,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,フジキセキ,18,1,3,0.0556,0.1667,0.190476
中京,ダ,1800,フリオーソ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,フレンチデピュティ,26,1,10,0.0385,0.3846,0.37931
中京,ダ,1800,ブライアンズタイム,13,0,1,0.0,0.0769,0.125
中京,ダ,1800,ブラックタイアフェアー,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ブラックタイド,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ブラックホーク,1,0,0,0.0,0.0,0.25
中京,ダ,1800,プリサイスエンド,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ヘクタープロテクター,1,0,1,0.0,1.0,0.5
中京,ダ,1800,ホワイトマズル,10,1,1,0.1,0.1,0.153846
中京,ダ,1800,ボストンハーバー,2,0,0,0.0,0.0,0.2
中京,ダ,1800,マイネルラヴ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,マヤノトップガン,2,0,0,0.0,0.0,0.2
中京,ダ,1800,マンハッタンカフェ,12,1,1,0.0833,0.0833,0.133333
中京,ダ,1800,メイショウオウドウ,1,0,0,0.0,0.0,0.25
中京,ダ,1800,メイショウサムソン,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,メジロマックイーン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ヨハネスブルグ,3,0,0,0.0,0.0,0.166667
中京,ダ,1800,ラスカルスズカ,2,0,0,0.0,0.0,0.2
中京,ダ,1800,リンカーン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ルーラーシップ,3,0,1,0.0,0.3333,0.333333
中京,ダ,1800,ロージズインメイ,4,1,3,0.25,0.75,0.571429
中京,ダ,1800,ワイルドラッシュ,6,0,1,0.0,0.1667,0.222222
中京,ダ,1800,ワレンダー,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ワークフォース,5,3,3,0.6,0.6,0.5
中京,ダ,1800,ヴァーミリアン,1,0,0,0.0,0.0,0.25
中京,ダ,1800,ヴィクトワールピサ,7,2,2,0.2857,0.2857,0.3
中京,ダ,1900,A.P. Indy,3,0,0,0.0,0.0,0.166667
中京,ダ,1900,Almutawakel,1,0,0,0.0,0.0,0.25
中京,ダ,1900,American Post,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Awesome Again,6,0,2,0.0,0.3333,0.333333
中京,ダ,1900,Belong to Me,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Bernstein,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Birdstone,1,1,1,1.0,1.0,0.5
中京,ダ,1900,Broken Vow,2,1,2,0.5,1.0,0.6
中京,ダ,1900,Consolidator,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Country Reel,2,0,1,0.0,0.5,0.4
中京,ダ,1900,Curlin,3,0,1,0.0,0.3333,0.333333
中京,ダ,1900,Dansili,3,0,1,0.0,0.3333,0.333333
中京,ダ,1900,Dubai Destination,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Dubawi,1,1,1,1.0,1.0,0.5
中京,ダ,1900,Elusive Quality,1,1,1,1.0,1.0,0.5
中京,ダ,1900,Empire Maker,2,0,1,0.0,0.5,0.4
中京,ダ,1900,Flatter,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Flower Alley,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Footstepsinthesand,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Fusaichi Pegasus,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Galileo,2,0,0,0.0,0.0,0.2
中京,ダ,1900,Giant's Causeway,2,0,1,0.0,0.5,0.4
中京,ダ,1900,Gone West,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Grand Slam,4,1,2,0.25,0.5,0.428571
中京,ダ,1900,High Chaparral,2,0,1,0.0,0.5,0.4
中京,ダ,1900,Holy Bull,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Kingmambo,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Kitten's Joy,2,0,0,0.0,0.0,0.2
中京,ダ,1900,Louis Quatorze,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Medaglia d'Oro,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Mt. Livermore,2,0,0,0.0,0.0,0.2
中京,ダ,1900,Mutakddim,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Not For Sale,2,0,0,0.0,0.0,0.2
中京,ダ,1900,Orpen,2,1,2,0.5,1.0,0.6
中京,ダ,1900,Pioneerof the Nile,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Pulpit,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Quality Road,1,0,1,0.0,1.0,0.5
中京,ダ,1900,Raven's Pass,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Scat Daddy,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Sky Mesa,1,1,1,1.0,1.0,0.5
中京,ダ,1900,Smart Strike,3,0,0,0.0,0.0,0.166667
中京,ダ,1900,Storm Cat,2,0,0,0.0,0.0,0.2
中京,ダ,1900,Strategic Prince,2,0,1,0.0,0.5,0.4
中京,ダ,1900,Tapit,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Thousand Words,4,0,1,0.0,0.25,0.285714
中京,ダ,1900,Thunder Gulch,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Tiz Wonderful,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Unbridled,1,0,1,0.0,1.0,0.5
中京,ダ,1900,Unbridled's Song,3,0,2,0.0,0.6667,0.5
中京,ダ,1900,Victory Gallop,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Wiesenpfad,2,1,2,0.5,1.0,0.6
中京,ダ,1900,Woodman,1,0,0,0.0,0.0,0.25
中京,ダ,1900,Zensational,1,0,0,0.0,0.0,0.25
中京,ダ,1900,アグネスタキオン,10,0,1,0.0,0.1,0.153846
中京,ダ,1900,アグネスデジタル,2,0,0,0.0,0.0,0.2
中京,ダ,1900,アジュディケーティング,4,0,0,0.0,0.0,0.142857
中京,ダ,1900,アドマイヤベガ,2,0,0,0.0,0.0,0.2
中京,ダ,1900,アドマイヤムーン,1,0,0,0.0,0.0,0.25
中京,ダ,1900,アフリート,4,0,0,0.0,0.0,0.142857
中京,ダ,1900,アルデバラン2,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ウォーエンブレム,2,0,0,0.0,0.0,0.2
中京,ダ,1900,エルコンドルパサー,3,0,0,0.0,0.0,0.166667
中京,ダ,1900,エンパイアメーカー,3,0,1,0.0,0.3333,0.333333
中京,ダ,1900,オペラハウス,4,1,1,0.25,0.25,0.285714
中京,ダ,1900,オレハマッテルゼ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,キャプテンスティーヴ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,キングカメハメハ,11,1,7,0.0909,0.6364,0.571429
中京,ダ,1900,クロフネ,13,1,4,0.0769,0.3077,0.3125
中京,ダ,1900,コロナドズクエスト,2,0,0,0.0,0.0,0.2
中京,ダ,1900,ゴールドアリュール,6,0,0,0.0,0.0,0.111111
中京,ダ,1900,サウスヴィグラス,2,0,0,0.0,0.0,0.2
中京,ダ,1900,サクラバクシンオー,1,0,0,0.0,0.0,0.25
中京,ダ,1900,サンデーウェル,2,0,0,0.0,0.0,0.2
中京,ダ,1900,サンデーサイレンス,13,0,3,0.0,0.2308,0.25
中京,ダ,1900,シンボリクリスエス,2,0,0,0.0,0.0,0.2
中京,ダ,1900,ジェニュイン,1,1,1,1.0,1.0,0.5
中京,ダ,1900,ジェネラス,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ジャングルポケット,4,0,1,0.0,0.25,0.285714
中京,ダ,1900,スウェプトオーヴァーボード,2,0,0,0.0,0.0,0.2
中京,ダ,1900,スクリーンヒーロー,1,0,0,0.0,0.0,0.25
中京,ダ,1900,スズカマンボ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ステイゴールド,4,1,2,0.25,0.5,0.428571
中京,ダ,1900,ストラヴィンスキー,1,0,0,0.0,0.0,0.25
中京,ダ,1900,スペシャルウィーク,7,1,1,0.1429,0.1429,0.2
中京,ダ,1900,ゼンノロブロイ,3,0,0,0.0,0.0,0.166667
中京,ダ,1900,タイキシャトル,3,0,0,0.0,0.0,0.166667
中京,ダ,1900,タニノギムレット,2,0,0,0.0,0.0,0.2
中京,ダ,1900,タバスコキャット,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ダイワメジャー,2,0,0,0.0,0.0,0.2
中京,ダ,1900,ダンシングブレーヴ,1,0,1,0.0,1.0,0.5
中京,ダ,1900,ダンスインザダーク,9,0,1,0.0,0.1111,0.166667
中京,ダ,1900,チチカステナンゴ,3,1,1,0.3333,0.3333,0.333333
中京,ダ,1900,ティンバーカントリー,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ディープインパクト,12,1,3,0.0833,0.25,0.266667
中京,ダ,1900,ディープスカイ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,デヒア,4,0,1,0.0,0.25,0.285714
中京,ダ,1900,トウカイテイオー,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ナリタブライアン,3,1,1,0.3333,0.3333,0.333333
中京,ダ,1900,ネオユニヴァース,11,1,2,0.0909,0.1818,0.214286
中京,ダ,1900,ノボジャック,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ハーツクライ,4,1,1,0.25,0.25,0.285714
中京,ダ,1900,ハービンジャー,2,0,0,0.0,0.0,0.2
中京,ダ,1900,バトルプラン,1,0,0,0.0,0.0,0.25
中京,ダ,1900,バブルガムフェロー,2,1,1,0.5,0.5,0.4
中京,ダ,1900,パイロ,1,0,1,0.0,1.0,0.5
中京,ダ,1900,パラダイスクリーク,2,0,1,0.0,0.5,0.4
中京,ダ,1900,ファルブラヴ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ファンタスティックライト,1,0,0,0.0,0.0,0.25
中京,ダ,1900,フォーティナイナー,2,1,1,0.5,0.5,0.4
中京,ダ,1900,フォーティナイナーズサン,4,0,0,0.0,0.0,0.142857
中京,ダ,1900,フジキセキ,6,0,3,0.0,0.5,0.444444
中京,ダ,1900,フリオーソ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,フレンチデピュティ,10,0,1,0.0,0.1,0.153846
中京,ダ,1900,ブライアンズタイム,11,0,0,0.0,0.0,0.071429
中京,ダ,1900,ホワイトマズル,4,1,1,0.25,0.25,0.285714
中京,ダ,1900,マイネルラヴ,4,0,1,0.0,0.25,0.285714
中京,ダ,1900,マヤノトップガン,1,0,0,0.0,0.0,0.25
中京,ダ,1900,マンハッタンカフェ,8,1,3,0.125,0.375,0.363636
中京,ダ,1900,マーベラスサンデー,2,0,0,0.0,0.0,0.2
中京,ダ,1900,メイショウサムソン,1,1,1,1.0,1.0,0.5
中京,ダ,1900,ラスカルスズカ,1,0,0,0.0,0.0,0.25
中京,ダ,1900,リンカーン,1,0,0,0.0,0.0,0.25
中京,ダ,1900,ルーラーシップ,2,0,1,0.0,0.5,0.4
中京,ダ,1900,レジエンドテイオー,2,0,0,0.0,0.0,0.2
中京,ダ,1900,ロージズインメイ,2,1,1,0.5,0.5,0.4
中京,ダ,1900,ワイルドラッシュ,4,0,0,0.0,0.0,0.142857
中京,ダ,1900,ヴィクトワールピサ,1,0,0,0.0,0.0,0.25
中京,芝,1200,A.P. Indy,1,0,0,0.0,0.0,0.25
中京,芝,1200,Afternoon Deelites,2,0,0,0.0,0.0,0.2
中京,芝,1200,Barathea,2,0,2,0.0,1.0,0.6
中京,芝,1200,Belong to Me,1,0,0,0.0,0.0,0.25
中京,芝,1200,Big Shuffle,1,1,1,1.0,1.0,0.5
中京,芝,1200,Blu Air Force,1,0,0,0.0,0.0,0.25
中京,芝,1200,Burning Roma,2,0,1,0.0,0.5,0.4
中京,芝,1200,Cadeaux Genereux,2,0,0,0.0,0.0,0.2
中京,芝,1200,City Zip,1,0,0,0.0,0.0,0.25
中京,芝,1200,Closing Argument,2,0,0,0.0,0.0,0.2
中京,芝,1200,Congrats,2,0,0,0.0,0.0,0.2
中京,芝,1200,Country Reel,1,0,0,0.0,0.0,0.25
中京,芝,1200,Cozzene,1,0,0,0.0,0.0,0.25
中京,芝,1200,Cryptoclearance,1,0,0,0.0,0.0,0.25
中京,芝,1200,Curlin,1,0,0,0.0,0.0,0.25
中京,芝,1200,Dalakhani,1,0,1,0.0,1.0,0.5
中京,芝,1200,Distorted Humor,1,0,0,0.0,0.0,0.25
中京,芝,1200,Doyen,1,0,0,0.0,0.0,0.25
中京,芝,1200,Dubawi,1,0,0,0.0,0.0,0.25
中京,芝,1200,French Deputy,1,0,0,0.0,0.0,0.25
中京,芝,1200,Galileo,3,0,0,0.0,0.0,0.166667
中京,芝,1200,Gone West,1,0,0,0.0,0.0,0.25
中京,芝,1200,Hard Spun,1,0,1,0.0,1.0,0.5
中京,芝,1200,Hawk Wing,2,0,1,0.0,0.5,0.4
中京,芝,1200,Honour and Glory,1,0,0,0.0,0.0,0.25
中京,芝,1200,Hurricane Sky,1,0,1,0.0,1.0,0.5
中京,芝,1200,Indian Ridge,2,2,2,1.0,1.0,0.6
中京,芝,1200,Invincible Spirit,1,0,0,0.0,0.0,0.25
中京,芝,1200,Kendargent,1,0,0,0.0,0.0,0.25
中京,芝,1200,King's Best,2,0,0,0.0,0.0,0.2
中京,芝,1200,Kingmambo,5,0,2,0.0,0.4,0.375
中京,芝,1200,Mamool,1,0,0,0.0,0.0,0.25
中京,芝,1200,Medaglia d'Oro,2,0,0,0.0,0.0,0.2
中京,芝,1200,Milt's Overture,1,0,0,0.0,0.0,0.25
中京,芝,1200,Oratorio,1,0,0,0.0,0.0,0.25
中京,芝,1200,Orientate,1,0,0,0.0,0.0,0.25
中京,芝,1200,Ready's Image,1,0,0,0.0,0.0,0.25
中京,芝,1200,Redoute's Choice,2,0,0,0.0,0.0,0.2
中京,芝,1200,Roderic O'Connor,1,0,0,0.0,0.0,0.25
中京,芝,1200,Sea The Stars,1,0,1,0.0,1.0,0.5
中京,芝,1200,Seeking the Gold,2,0,1,0.0,0.5,0.4
中京,芝,1200,Sepoy,1,0,0,0.0,0.0,0.25
中京,芝,1200,Shirocco,1,0,0,0.0,0.0,0.25
中京,芝,1200,Silver Hawk,4,1,3,0.25,0.75,0.571429
中京,芝,1200,Singspiel,1,0,0,0.0,0.0,0.25
中京,芝,1200,Sinndar,1,0,0,0.0,0.0,0.25
中京,芝,1200,Storm Boot,1,0,0,0.0,0.0,0.25
