場所,芝ダ,距離,調教師,母数,勝利数,複勝数,単勝率,複勝率
新潟,ダ,1200,石橋守,3,0,0,0.0,0.0
新潟,ダ,1200,石毛善彦,9,0,0,0.0,0.0
新潟,ダ,1200,稲垣幸雄,2,0,0,0.0,0.0
新潟,ダ,1200,竹内正洋,8,2,3,0.25,0.375
新潟,ダ,1200,笹田和秀,5,1,1,0.2,0.2
新潟,ダ,1200,粕谷昌央,11,0,4,0.0,0.3636
新潟,ダ,1200,緒方努,5,0,0,0.0,0.0
新潟,ダ,1200,羽月友彦,7,0,1,0.0,0.1429
新潟,ダ,1200,茶木太樹,6,1,3,0.1667,0.5
新潟,ダ,1200,荒川義之,1,0,0,0.0,0.0
新潟,ダ,1200,菊川正達,5,0,2,0.0,0.4
新潟,ダ,1200,菊沢隆徳,5,0,0,0.0,0.0
新潟,ダ,1200,萩原清,6,1,1,0.1667,0.1667
新潟,ダ,1200,萱野浩二,9,1,3,0.1111,0.3333
新潟,ダ,1200,藤原英昭,4,0,0,0.0,0.0
新潟,ダ,1200,藤岡健一,2,1,1,0.5,0.5
新潟,ダ,1200,藤沢則雄,7,0,1,0.0,0.1429
新潟,ダ,1200,藤野健太,2,0,0,0.0,0.0
新潟,ダ,1200,蛯名利弘,8,1,1,0.125,0.125
新潟,ダ,1200,蛯名正義,4,1,1,0.25,0.25
新潟,ダ,1200,西園正都,3,1,1,0.3333,0.3333
新潟,ダ,1200,西園翔太,4,0,2,0.0,0.5
新潟,ダ,1200,西村真幸,3,1,1,0.3333,0.3333
新潟,ダ,1200,西田雄一,10,0,1,0.0,0.1
新潟,ダ,1200,角田晃一,4,0,1,0.0,0.25
新潟,ダ,1200,谷潔,3,0,1,0.0,0.3333
新潟,ダ,1200,辻哲英,6,1,2,0.1667,0.3333
新潟,ダ,1200,辻野泰之,4,0,1,0.0,0.25
新潟,ダ,1200,野中賢二,1,0,0,0.0,0.0
新潟,ダ,1200,金成貴史,3,0,2,0.0,0.6667
新潟,ダ,1200,鈴木伸尋,18,1,2,0.0556,0.1111
新潟,ダ,1200,鈴木孝志,6,0,1,0.0,0.1667
新潟,ダ,1200,鈴木慎太,9,0,3,0.0,0.3333
新潟,ダ,1200,長谷川浩,1,0,0,0.0,0.0
新潟,ダ,1200,青木孝文,6,0,2,0.0,0.3333
新潟,ダ,1200,音無秀孝,4,0,2,0.0,0.5
新潟,ダ,1200,飯田祐史,9,2,3,0.2222,0.3333
新潟,ダ,1200,飯田雄三,3,0,0,0.0,0.0
新潟,ダ,1200,高木登,5,0,0,0.0,0.0
新潟,ダ,1200,高柳大輔,4,1,3,0.25,0.75
新潟,ダ,1200,高柳瑞樹,5,0,2,0.0,0.4
新潟,ダ,1200,高橋一哉,5,0,0,0.0,0.0
新潟,ダ,1200,高橋康之,7,0,0,0.0,0.0
新潟,ダ,1200,高橋義忠,4,0,0,0.0,0.0
新潟,ダ,1200,高橋裕,2,0,0,0.0,0.0
新潟,ダ,1200,高野友和,2,0,0,0.0,0.0
新潟,ダ,1200,鮫島一歩,7,0,2,0.0,0.2857
新潟,ダ,1200,黒岩陽一,3,0,0,0.0,0.0
新潟,ダ,1800,上原佑紀,3,0,0,0.0,0.0
新潟,ダ,1800,上原博之,4,0,0,0.0,0.0
新潟,ダ,1800,上村洋行,2,0,1,0.0,0.5
新潟,ダ,1800,中内田充,3,0,2,0.0,0.6667
新潟,ダ,1800,中尾秀正,1,0,1,0.0,1.0
新潟,ダ,1800,中川公成,5,1,3,0.2,0.6
新潟,ダ,1800,中村直也,4,0,0,0.0,0.0
新潟,ダ,1800,中竹和也,12,1,3,0.0833,0.25
新潟,ダ,1800,中舘英二,11,2,6,0.1818,0.5455
新潟,ダ,1800,中野栄治,3,0,1,0.0,0.3333
新潟,ダ,1800,久保田貴,18,1,2,0.0556,0.1111
新潟,ダ,1800,五十嵐忠,2,0,0,0.0,0.0
新潟,ダ,1800,今野貞一,4,0,0,0.0,0.0
新潟,ダ,1800,伊坂重信,8,0,1,0.0,0.125
新潟,ダ,1800,伊藤伸一,1,0,0,0.0,0.0
新潟,ダ,1800,伊藤圭三,3,0,0,0.0,0.0
新潟,ダ,1800,伊藤大士,3,0,0,0.0,0.0
新潟,ダ,1800,佐々木晶,4,1,2,0.25,0.5
新潟,ダ,1800,佐藤吉勝,3,0,0,0.0,0.0
新潟,ダ,1800,加用正,1,0,1,0.0,1.0
新潟,ダ,1800,加藤和宏,5,0,0,0.0,0.0
新潟,ダ,1800,加藤士津,11,1,1,0.0909,0.0909
新潟,ダ,1800,加藤征弘,9,2,3,0.2222,0.3333
新潟,ダ,1800,勢司和浩,5,1,1,0.2,0.2
新潟,ダ,1800,北出成人,4,0,0,0.0,0.0
新潟,ダ,1800,千田輝彦,4,0,0,0.0,0.0
新潟,ダ,1800,千葉直人,1,0,0,0.0,0.0
新潟,ダ,1800,南井克巳,2,0,0,0.0,0.0
新潟,ダ,1800,南田美知,2,0,0,0.0,0.0
新潟,ダ,1800,友道康夫,2,1,1,0.5,0.5
新潟,ダ,1800,古賀慎明,14,0,2,0.0,0.1429
新潟,ダ,1800,吉岡辰弥,6,1,3,0.1667,0.5
新潟,ダ,1800,吉村圭司,3,1,1,0.3333,0.3333
新潟,ダ,1800,吉田直弘,4,1,1,0.25,0.25
新潟,ダ,1800,和田勇介,8,0,2,0.0,0.25
新潟,ダ,1800,和田雄二,9,0,1,0.0,0.1111
新潟,ダ,1800,嘉藤貴行,12,2,2,0.1667,0.1667
新潟,ダ,1800,四位洋文,3,0,0,0.0,0.0
新潟,ダ,1800,国枝栄,3,0,0,0.0,0.0
新潟,ダ,1800,坂口智康,8,1,2,0.125,0.25
新潟,ダ,1800,堀内岳志,6,0,1,0.0,0.1667
新潟,ダ,1800,堀宣行,2,0,0,0.0,0.0
新潟,ダ,1800,大久保龍,8,0,3,0.0,0.375
新潟,ダ,1800,大和田成,6,0,2,0.0,0.3333
新潟,ダ,1800,大根田裕,1,0,0,0.0,0.0
新潟,ダ,1800,大橋勇樹,8,0,0,0.0,0.0
新潟,ダ,1800,大江原哲,3,0,0,0.0,0.0
新潟,ダ,1800,大竹正博,3,0,0,0.0,0.0
新潟,ダ,1800,天間昭一,9,0,0,0.0,0.0
新潟,ダ,1800,奥平雅士,10,0,3,0.0,0.3
新潟,ダ,1800,奥村武,7,1,2,0.1429,0.2857
新潟,ダ,1800,奥村豊,12,2,3,0.1667,0.25
新潟,ダ,1800,安田翔伍,1,0,0,0.0,0.0
新潟,ダ,1800,安田隆行,9,0,0,0.0,0.0
新潟,ダ,1800,安達昭夫,2,0,0,0.0,0.0
新潟,ダ,1800,宗像義忠,9,1,3,0.1111,0.3333
新潟,ダ,1800,宮徹,3,0,1,0.0,0.3333
新潟,ダ,1800,宮本博,3,0,1,0.0,0.3333
新潟,ダ,1800,宮田敬介,5,0,1,0.0,0.2
新潟,ダ,1800,寺島良,8,1,2,0.125,0.25
新潟,ダ,1800,小島茂之,1,0,0,0.0,0.0
新潟,ダ,1800,小崎憲,2,0,0,0.0,0.0
新潟,ダ,1800,小手川準,2,0,1,0.0,0.5
新潟,ダ,1800,小林真也,4,0,0,0.0,0.0
新潟,ダ,1800,小栗実,3,0,0,0.0,0.0
新潟,ダ,1800,小桧山悟,10,1,3,0.1,0.3
新潟,ダ,1800,小笠倫弘,8,0,2,0.0,0.25
新潟,ダ,1800,小西一男,17,1,3,0.0588,0.1765
新潟,ダ,1800,小野次郎,13,0,1,0.0,0.0769
新潟,ダ,1800,尾形和幸,7,0,1,0.0,0.1429
新潟,ダ,1800,尾関知人,10,0,1,0.0,0.1
新潟,ダ,1800,岡田稲男,2,1,1,0.5,0.5
新潟,ダ,1800,岩戸孝樹,2,1,1,0.5,0.5
新潟,ダ,1800,川村禎彦,10,2,4,0.2,0.4
新潟,ダ,1800,平田修,5,0,1,0.0,0.2
新潟,ダ,1800,庄野靖志,5,0,2,0.0,0.4
新潟,ダ,1800,戸田博文,10,1,1,0.1,0.1
新潟,ダ,1800,手塚貴久,9,0,2,0.0,0.2222
新潟,ダ,1800,斉藤崇史,7,0,3,0.0,0.4286
新潟,ダ,1800,斎藤誠,14,2,4,0.1429,0.2857
新潟,ダ,1800,新谷功一,1,0,0,0.0,0.0
新潟,ダ,1800,新開幸一,16,0,0,0.0,0.0
新潟,ダ,1800,服部利之,1,0,0,0.0,0.0
新潟,ダ,1800,木原一良,3,0,1,0.0,0.3333
新潟,ダ,1800,木村哲也,4,1,2,0.25,0.5
新潟,ダ,1800,本田優,7,1,3,0.1429,0.4286
新潟,ダ,1800,本間忍,6,1,1,0.1667,0.1667
新潟,ダ,1800,杉山佳明,7,0,0,0.0,0.0
新潟,ダ,1800,杉山晴紀,3,1,2,0.3333,0.6667
新潟,ダ,1800,村山明,5,0,0,0.0,0.0
新潟,ダ,1800,村田一誠,5,0,1,0.0,0.2
新潟,ダ,1800,松下武士,6,0,1,0.0,0.1667
新潟,ダ,1800,松山将樹,5,0,0,0.0,0.0
新潟,ダ,1800,松永幹夫,11,3,4,0.2727,0.3636
新潟,ダ,1800,松永康利,4,0,0,0.0,0.0
新潟,ダ,1800,松永昌博,3,0,2,0.0,0.6667
新潟,ダ,1800,林徹,5,0,1,0.0,0.2
新潟,ダ,1800,栗田徹,7,0,3,0.0,0.4286
新潟,ダ,1800,根本康広,12,0,0,0.0,0.0
新潟,ダ,1800,梅田智之,7,1,2,0.1429,0.2857
新潟,ダ,1800,森田直行,8,0,1,0.0,0.125
新潟,ダ,1800,森秀行,9,3,4,0.3333,0.4444
新潟,ダ,1800,橋口慎介,13,1,2,0.0769,0.1538
新潟,ダ,1800,橋田満,1,0,0,0.0,0.0
新潟,ダ,1800,武井亮,8,3,6,0.375,0.75
新潟,ダ,1800,武市康男,17,1,1,0.0588,0.0588
新潟,ダ,1800,武幸四郎,4,0,2,0.0,0.5
新潟,ダ,1800,武英智,6,0,2,0.0,0.3333
新潟,ダ,1800,武藤善則,7,1,3,0.1429,0.4286
新潟,ダ,1800,水野貴広,10,1,2,0.1,0.2
新潟,ダ,1800,池上昌和,11,0,3,0.0,0.2727
新潟,ダ,1800,池江泰寿,10,2,5,0.2,0.5
新潟,ダ,1800,池添兼雄,2,0,0,0.0,0.0
新潟,ダ,1800,池添学,2,0,0,0.0,0.0
新潟,ダ,1800,河内洋,9,1,1,0.1111,0.1111
新潟,ダ,1800,浅野洋一,7,0,2,0.0,0.2857
新潟,ダ,1800,浜田多実,5,0,2,0.0,0.4
新潟,ダ,1800,深山雅史,11,0,2,0.0,0.1818
新潟,ダ,1800,清水久詞,3,1,1,0.3333,0.3333
新潟,ダ,1800,清水英克,9,0,0,0.0,0.0
新潟,ダ,1800,渡辺薫彦,2,0,1,0.0,0.5
新潟,ダ,1800,牧光二,11,1,2,0.0909,0.1818
新潟,ダ,1800,牧浦充徳,7,0,3,0.0,0.4286
新潟,ダ,1800,牧田和弥,2,0,1,0.0,0.5
新潟,ダ,1800,田中克典,1,0,0,0.0,0.0
新潟,ダ,1800,田中剛,2,0,0,0.0,0.0
新潟,ダ,1800,田中博康,3,0,0,0.0,0.0
新潟,ダ,1800,田島俊明,9,0,2,0.0,0.2222
新潟,ダ,1800,田村康仁,8,1,1,0.125,0.125
新潟,ダ,1800,畑端省吾,1,0,0,0.0,0.0
新潟,ダ,1800,畠山吉宏,5,0,2,0.0,0.4
新潟,ダ,1800,的場均,3,0,0,0.0,0.0
新潟,ダ,1800,相沢郁,3,0,2,0.0,0.6667
新潟,ダ,1800,矢作芳人,6,0,0,0.0,0.0
新潟,ダ,1800,矢嶋大樹,2,1,1,0.5,0.5
新潟,ダ,1800,矢野英一,2,0,0,0.0,0.0
新潟,ダ,1800,石坂公一,5,1,2,0.2,0.4
新潟,ダ,1800,石栗龍彦,3,0,1,0.0,0.3333
新潟,ダ,1800,石橋守,3,0,1,0.0,0.3333
新潟,ダ,1800,石毛善彦,3,0,0,0.0,0.0
新潟,ダ,1800,稲垣幸雄,8,0,3,0.0,0.375
新潟,ダ,1800,竹内正洋,5,1,2,0.2,0.4
新潟,ダ,1800,笹田和秀,2,0,0,0.0,0.0
新潟,ダ,1800,粕谷昌央,5,0,0,0.0,0.0
新潟,ダ,1800,緒方努,1,0,0,0.0,0.0
新潟,ダ,1800,羽月友彦,7,1,3,0.1429,0.4286
新潟,ダ,1800,茶木太樹,3,0,0,0.0,0.0
新潟,ダ,1800,荒川義之,6,0,0,0.0,0.0
新潟,ダ,1800,菊川正達,4,0,1,0.0,0.25
新潟,ダ,1800,菊沢隆徳,5,0,1,0.0,0.2
新潟,ダ,1800,萩原清,5,0,0,0.0,0.0
新潟,ダ,1800,萱野浩二,4,0,1,0.0,0.25
新潟,ダ,1800,藤原英昭,4,1,1,0.25,0.25
新潟,ダ,1800,藤岡健一,6,1,1,0.1667,0.1667
新潟,ダ,1800,藤沢則雄,3,0,0,0.0,0.0
新潟,ダ,1800,蛯名利弘,18,1,2,0.0556,0.1111
新潟,ダ,1800,西園正都,8,1,2,0.125,0.25
新潟,ダ,1800,西園翔太,1,0,0,0.0,0.0
新潟,ダ,1800,西村真幸,2,0,0,0.0,0.0
新潟,ダ,1800,角田晃一,7,0,2,0.0,0.2857
新潟,ダ,1800,谷潔,13,0,4,0.0,0.3077
新潟,ダ,1800,辻哲英,15,3,4,0.2,0.2667
新潟,ダ,1800,辻野泰之,3,0,0,0.0,0.0
新潟,ダ,1800,野中賢二,14,3,3,0.2143,0.2143
新潟,ダ,1800,金成貴史,17,0,2,0.0,0.1176
新潟,ダ,1800,鈴木伸尋,4,0,0,0.0,0.0
新潟,ダ,1800,鈴木孝志,1,1,1,1.0,1.0
新潟,ダ,1800,鈴木慎太,22,2,4,0.0909,0.1818
新潟,ダ,1800,長谷川浩,1,0,0,0.0,0.0
新潟,ダ,1800,青木孝文,8,1,3,0.125,0.375
新潟,ダ,1800,音無秀孝,7,2,2,0.2857,0.2857
新潟,ダ,1800,須貝尚介,9,2,3,0.2222,0.3333
新潟,ダ,1800,飯田祐史,6,0,1,0.0,0.1667
新潟,ダ,1800,飯田雄三,4,0,1,0.0,0.25
新潟,ダ,1800,高木登,13,1,3,0.0769,0.2308
新潟,ダ,1800,高柳大輔,4,1,2,0.25,0.5
新潟,ダ,1800,高柳瑞樹,4,0,2,0.0,0.5
新潟,ダ,1800,高橋一哉,1,0,0,0.0,0.0
新潟,ダ,1800,高橋亮,2,0,0,0.0,0.0
新潟,ダ,1800,高橋康之,5,1,2,0.2,0.4
新潟,ダ,1800,高橋文雅,9,0,2,0.0,0.2222
新潟,ダ,1800,高橋義忠,6,0,2,0.0,0.3333
新潟,ダ,1800,高橋裕,6,1,1,0.1667,0.1667
新潟,ダ,1800,高野友和,3,0,0,0.0,0.0
新潟,ダ,1800,鮫島一歩,8,0,3,0.0,0.375
新潟,ダ,1800,鹿戸雄一,6,0,0,0.0,0.0
新潟,ダ,1800,黒岩陽一,6,0,2,0.0,0.3333
新潟,芝,1000,上原佑紀,3,0,1,0.0,0.3333
新潟,芝,1000,上原博之,2,0,0,0.0,0.0
新潟,芝,1000,中村直也,4,0,0,0.0,0.0
新潟,芝,1000,中竹和也,2,0,1,0.0,0.5
新潟,芝,1000,中舘英二,1,0,0,0.0,0.0
新潟,芝,1000,中野栄治,5,1,2,0.2,0.4
新潟,芝,1000,久保田貴,5,0,0,0.0,0.0
新潟,芝,1000,今津博之,1,0,0,0.0,0.0
新潟,芝,1000,伊坂重信,10,1,1,0.1,0.1
新潟,芝,1000,伊藤伸一,4,0,0,0.0,0.0
新潟,芝,1000,伊藤圭三,6,0,0,0.0,0.0
新潟,芝,1000,伊藤大士,16,1,2,0.0625,0.125
新潟,芝,1000,佐々木晶,1,0,0,0.0,0.0
新潟,芝,1000,佐藤吉勝,3,0,0,0.0,0.0
新潟,芝,1000,加藤和宏,9,0,1,0.0,0.1111
新潟,芝,1000,加藤士津,10,1,2,0.1,0.2
新潟,芝,1000,加藤征弘,1,0,0,0.0,0.0
新潟,芝,1000,北出成人,3,0,1,0.0,0.3333
新潟,芝,1000,千田輝彦,6,1,2,0.1667,0.3333
新潟,芝,1000,南井克巳,1,0,0,0.0,0.0
新潟,芝,1000,南田美知,10,0,1,0.0,0.1
新潟,芝,1000,友道康夫,1,0,0,0.0,0.0
新潟,芝,1000,吉岡辰弥,1,0,0,0.0,0.0
新潟,芝,1000,吉村圭司,1,0,0,0.0,0.0
新潟,芝,1000,吉田直弘,1,0,0,0.0,0.0
新潟,芝,1000,和田勇介,5,0,1,0.0,0.2
新潟,芝,1000,和田正一,6,1,2,0.1667,0.3333
新潟,芝,1000,和田雄二,6,0,1,0.0,0.1667
新潟,芝,1000,嘉藤貴行,8,0,2,0.0,0.25
新潟,芝,1000,土田稔,2,0,0,0.0,0.0
新潟,芝,1000,坂口智康,1,0,0,0.0,0.0
新潟,芝,1000,堀内岳志,5,0,0,0.0,0.0
新潟,芝,1000,大久保龍,2,0,0,0.0,0.0
新潟,芝,1000,大根田裕,1,0,0,0.0,0.0
新潟,芝,1000,大橋勇樹,1,0,0,0.0,0.0
新潟,芝,1000,大江原哲,1,0,0,0.0,0.0
新潟,芝,1000,大竹正博,11,1,2,0.0909,0.1818
新潟,芝,1000,天間昭一,4,0,0,0.0,0.0
新潟,芝,1000,奥平雅士,14,0,4,0.0,0.2857
新潟,芝,1000,奥村武,6,1,1,0.1667,0.1667
新潟,芝,1000,安田翔伍,1,0,0,0.0,0.0
新潟,芝,1000,安田隆行,10,1,2,0.1,0.2
新潟,芝,1000,宗像義忠,4,0,0,0.0,0.0
新潟,芝,1000,宮徹,4,0,1,0.0,0.25
新潟,芝,1000,寺島良,3,0,0,0.0,0.0
新潟,芝,1000,小島茂之,2,0,0,0.0,0.0
新潟,芝,1000,小手川準,4,0,0,0.0,0.0
新潟,芝,1000,小林真也,1,0,0,0.0,0.0
新潟,芝,1000,小桧山悟,1,0,0,0.0,0.0
新潟,芝,1000,小野次郎,2,0,0,0.0,0.0
新潟,芝,1000,尾形和幸,4,1,1,0.25,0.25
新潟,芝,1000,尾関知人,5,0,1,0.0,0.2
新潟,芝,1000,岩戸孝樹,1,0,0,0.0,0.0
新潟,芝,1000,川村禎彦,2,0,0,0.0,0.0
新潟,芝,1000,平田修,2,0,0,0.0,0.0
新潟,芝,1000,庄野靖志,2,0,2,0.0,1.0
新潟,芝,1000,戸田博文,3,0,0,0.0,0.0
新潟,芝,1000,手塚貴久,5,0,0,0.0,0.0
新潟,芝,1000,斉藤崇史,5,1,2,0.2,0.4
新潟,芝,1000,斎藤誠,7,2,3,0.2857,0.4286
新潟,芝,1000,新谷功一,3,0,0,0.0,0.0
新潟,芝,1000,新開幸一,8,0,1,0.0,0.125
新潟,芝,1000,服部利之,3,0,1,0.0,0.3333
新潟,芝,1000,木原一良,2,0,1,0.0,0.5
新潟,芝,1000,本田優,2,1,1,0.5,0.5
新潟,芝,1000,本間忍,5,0,1,0.0,0.2
新潟,芝,1000,杉山佳明,3,0,0,0.0,0.0
新潟,芝,1000,村山明,3,0,0,0.0,0.0
新潟,芝,1000,村田一誠,5,0,1,0.0,0.2
新潟,芝,1000,松下武士,1,0,0,0.0,0.0
新潟,芝,1000,松山将樹,6,0,2,0.0,0.3333
新潟,芝,1000,松永康利,1,0,0,0.0,0.0
新潟,芝,1000,林徹,2,0,0,0.0,0.0
新潟,芝,1000,栗田徹,10,0,0,0.0,0.0
新潟,芝,1000,根本康広,5,0,0,0.0,0.0
新潟,芝,1000,梅田智之,2,0,0,0.0,0.0
新潟,芝,1000,森田直行,6,0,0,0.0,0.0
新潟,芝,1000,森秀行,8,1,1,0.125,0.125
新潟,芝,1000,橋口慎介,1,0,0,0.0,0.0
新潟,芝,1000,橋田満,1,0,0,0.0,0.0
新潟,芝,1000,武井亮,4,0,1,0.0,0.25
新潟,芝,1000,武市康男,13,1,2,0.0769,0.1538
新潟,芝,1000,武英智,4,0,2,0.0,0.5
新潟,芝,1000,武藤善則,6,0,0,0.0,0.0
新潟,芝,1000,水野貴広,6,0,1,0.0,0.1667
新潟,芝,1000,池上昌和,1,0,0,0.0,0.0
新潟,芝,1000,池江泰寿,1,0,0,0.0,0.0
新潟,芝,1000,河内洋,1,0,0,0.0,0.0
新潟,芝,1000,浅野洋一,2,0,0,0.0,0.0
新潟,芝,1000,浜田多実,1,0,0,0.0,0.0
新潟,芝,1000,深山雅史,12,1,4,0.0833,0.3333
新潟,芝,1000,清水英克,3,1,1,0.3333,0.3333
新潟,芝,1000,牧光二,8,0,3,0.0,0.375
新潟,芝,1000,牧浦充徳,11,0,1,0.0,0.0909
新潟,芝,1000,牧田和弥,1,0,0,0.0,0.0
新潟,芝,1000,田中克典,2,0,1,0.0,0.5
新潟,芝,1000,田中剛,1,0,1,0.0,1.0
新潟,芝,1000,田島俊明,1,0,0,0.0,0.0
新潟,芝,1000,田村康仁,1,0,0,0.0,0.0
新潟,芝,1000,畑端省吾,6,0,0,0.0,0.0
新潟,芝,1000,畠山吉宏,5,0,1,0.0,0.2
新潟,芝,1000,的場均,1,0,0,0.0,0.0
新潟,芝,1000,相沢郁,1,0,0,0.0,0.0
新潟,芝,1000,矢作芳人,6,1,2,0.1667,0.3333
新潟,芝,1000,矢嶋大樹,2,0,0,0.0,0.0
新潟,芝,1000,矢野英一,18,1,3,0.0556,0.1667
新潟,芝,1000,石栗龍彦,2,0,0,0.0,0.0
新潟,芝,1000,石毛善彦,40,3,6,0.075,0.15
新潟,芝,1000,稲垣幸雄,1,0,0,0.0,0.0
新潟,芝,1000,竹内正洋,14,3,7,0.2143,0.5
新潟,芝,1000,粕谷昌央,9,1,2,0.1111,0.2222
新潟,芝,1000,緒方努,3,0,0,0.0,0.0
新潟,芝,1000,茶木太樹,5,1,2,0.2,0.4
新潟,芝,1000,菊川正達,1,0,1,0.0,1.0
新潟,芝,1000,菊沢隆徳,10,2,4,0.2,0.4
新潟,芝,1000,萩原清,1,0,0,0.0,0.0
新潟,芝,1000,萱野浩二,2,0,0,0.0,0.0
新潟,芝,1000,藤岡健一,3,0,0,0.0,0.0
新潟,芝,1000,藤沢則雄,1,0,0,0.0,0.0
新潟,芝,1000,蛯名利弘,6,1,1,0.1667,0.1667
新潟,芝,1000,西村真幸,2,0,0,0.0,0.0
新潟,芝,1000,西田雄一,1,0,0,0.0,0.0
新潟,芝,1000,角田晃一,1,0,0,0.0,0.0
新潟,芝,1000,谷潔,1,0,1,0.0,1.0
新潟,芝,1000,辻哲英,3,0,0,0.0,0.0
新潟,芝,1000,金成貴史,3,0,1,0.0,0.3333
新潟,芝,1000,鈴木伸尋,8,0,1,0.0,0.125
新潟,芝,1000,鈴木慎太,5,0,2,0.0,0.4
新潟,芝,1000,長谷川忍,1,0,0,0.0,0.0
新潟,芝,1000,長谷川浩,1,0,0,0.0,0.0
新潟,芝,1000,青木孝文,7,1,1,0.1429,0.1429
新潟,芝,1000,音無秀孝,3,0,1,0.0,0.3333
新潟,芝,1000,須貝尚介,1,0,0,0.0,0.0
新潟,芝,1000,飯田雄三,1,0,0,0.0,0.0
新潟,芝,1000,高木登,1,0,0,0.0,0.0
新潟,芝,1000,高柳大輔,4,2,2,0.5,0.5
新潟,芝,1000,高柳瑞樹,3,0,1,0.0,0.3333
新潟,芝,1000,高橋亮,7,1,2,0.1429,0.2857
新潟,芝,1000,高橋康之,5,0,0,0.0,0.0
新潟,芝,1000,高橋裕,1,0,0,0.0,0.0
新潟,芝,1000,高野友和,1,0,0,0.0,0.0
新潟,芝,1000,黒岩陽一,7,1,2,0.1429,0.2857
新潟,芝,1200,上原佑紀,1,0,0,0.0,0.0
新潟,芝,1200,中尾秀正,1,1,1,1.0,1.0
新潟,芝,1200,中村直也,1,0,0,0.0,0.0
新潟,芝,1200,中竹和也,4,2,2,0.5,0.5
新潟,芝,1200,中舘英二,2,0,0,0.0,0.0
新潟,芝,1200,中野栄治,3,0,0,0.0,0.0
新潟,芝,1200,久保田貴,2,0,0,0.0,0.0
新潟,芝,1200,伊坂重信,1,0,0,0.0,0.0
新潟,芝,1200,伊藤伸一,1,0,0,0.0,0.0
新潟,芝,1200,伊藤大士,2,0,1,0.0,0.5
新潟,芝,1200,佐々木晶,2,0,0,0.0,0.0
新潟,芝,1200,佐藤吉勝,2,1,1,0.5,0.5
新潟,芝,1200,加用正,1,0,0,0.0,0.0
新潟,芝,1200,加藤和宏,3,0,0,0.0,0.0
新潟,芝,1200,加藤士津,1,1,1,1.0,1.0
新潟,芝,1200,加藤征弘,2,0,0,0.0,0.0
新潟,芝,1200,勢司和浩,3,0,0,0.0,0.0
新潟,芝,1200,北出成人,1,0,0,0.0,0.0
新潟,芝,1200,千田輝彦,7,0,4,0.0,0.5714
新潟,芝,1200,南井克巳,2,0,0,0.0,0.0
新潟,芝,1200,南田美知,4,0,2,0.0,0.5
新潟,芝,1200,友道康夫,1,0,1,0.0,1.0
新潟,芝,1200,古賀慎明,1,0,1,0.0,1.0
新潟,芝,1200,吉岡辰弥,2,1,1,0.5,0.5
新潟,芝,1200,吉村圭司,5,0,0,0.0,0.0
新潟,芝,1200,和田勇介,3,1,1,0.3333,0.3333
新潟,芝,1200,和田正一,7,1,2,0.1429,0.2857
新潟,芝,1200,嘉藤貴行,4,1,2,0.25,0.5
新潟,芝,1200,四位洋文,1,0,0,0.0,0.0
新潟,芝,1200,土田稔,2,0,0,0.0,0.0
新潟,芝,1200,坂口智康,1,0,0,0.0,0.0
新潟,芝,1200,堀内岳志,2,0,0,0.0,0.0
新潟,芝,1200,大久保龍,2,0,0,0.0,0.0
新潟,芝,1200,大橋勇樹,1,0,0,0.0,0.0
新潟,芝,1200,大竹正博,4,0,0,0.0,0.0
新潟,芝,1200,天間昭一,1,0,0,0.0,0.0
新潟,芝,1200,奥平雅士,4,0,2,0.0,0.5
新潟,芝,1200,奥村武,4,0,2,0.0,0.5
新潟,芝,1200,奥村豊,2,0,0,0.0,0.0
新潟,芝,1200,安田隆行,2,0,1,0.0,0.5
新潟,芝,1200,宗像義忠,1,0,0,0.0,0.0
新潟,芝,1200,宮徹,2,1,1,0.5,0.5
新潟,芝,1200,寺島良,3,0,0,0.0,0.0
新潟,芝,1200,小島茂之,2,0,0,0.0,0.0
新潟,芝,1200,小手川準,1,0,0,0.0,0.0
新潟,芝,1200,小林真也,2,1,1,0.5,0.5
新潟,芝,1200,小桧山悟,2,0,1,0.0,0.5
新潟,芝,1200,小笠倫弘,1,0,0,0.0,0.0
新潟,芝,1200,小西一男,1,0,0,0.0,0.0
新潟,芝,1200,小野次郎,4,1,2,0.25,0.5
新潟,芝,1200,尾関知人,5,0,1,0.0,0.2
新潟,芝,1200,岩戸孝樹,2,0,0,0.0,0.0
新潟,芝,1200,川村禎彦,2,0,0,0.0,0.0
新潟,芝,1200,戸田博文,2,0,0,0.0,0.0
新潟,芝,1200,手塚貴久,3,0,1,0.0,0.3333
新潟,芝,1200,斉藤崇史,2,0,0,0.0,0.0
新潟,芝,1200,斎藤誠,7,2,4,0.2857,0.5714
新潟,芝,1200,新谷功一,3,0,0,0.0,0.0
新潟,芝,1200,新開幸一,2,0,0,0.0,0.0
新潟,芝,1200,木村哲也,4,0,3,0.0,0.75
新潟,芝,1200,本田優,2,0,0,0.0,0.0
新潟,芝,1200,本間忍,1,0,0,0.0,0.0
新潟,芝,1200,杉山佳明,3,0,1,0.0,0.3333
新潟,芝,1200,杉山晴紀,1,0,0,0.0,0.0
新潟,芝,1200,杉浦宏昭,3,0,0,0.0,0.0
新潟,芝,1200,村田一誠,2,0,0,0.0,0.0
新潟,芝,1200,松下武士,1,0,0,0.0,0.0
新潟,芝,1200,松山将樹,4,0,1,0.0,0.25
新潟,芝,1200,松永幹夫,1,0,0,0.0,0.0
