場所,芝ダ,距離,種牡馬,母数,勝利数,複勝数,単勝率,複勝率
東京,芝,2300,タリスマニック,2,0,0,0.0,0.0
東京,芝,2300,ディープインパクト,1,0,1,0.0,1.0
東京,芝,2300,トーセンレーヴ,1,0,0,0.0,0.0
東京,芝,2300,ドゥラメンテ,2,0,1,0.0,0.5
東京,芝,2300,ハーツクライ,2,1,1,0.5,0.5
東京,芝,2300,ハービンジャー,2,1,1,0.5,0.5
東京,芝,2300,ブラックタイド,1,0,0,0.0,0.0
東京,芝,2300,モーリス,1,0,0,0.0,0.0
東京,芝,2300,ラニ,1,0,0,0.0,0.0
東京,芝,2300,ラブリーデイ,2,0,2,0.0,1.0
東京,芝,2300,リアルスティール,7,2,3,0.2857,0.4286
東京,芝,2300,レイデオロ,8,0,0,0.0,0.0
東京,芝,2400,Tapit,2,0,0,0.0,0.0
東京,芝,2400,アイルハヴアナザー,2,0,1,0.0,0.5
東京,芝,2400,アメリカンペイトリオット,1,0,0,0.0,0.0
東京,芝,2400,イスラボニータ,1,1,1,1.0,1.0
東京,芝,2400,エイシンフラッシュ,3,1,2,0.3333,0.6667
東京,芝,2400,エスケンデレヤ,1,0,0,0.0,0.0
東京,芝,2400,エピファネイア,12,1,2,0.0833,0.1667
東京,芝,2400,オウケンブルースリ,1,0,0,0.0,0.0
東京,芝,2400,オルフェーヴル,7,1,1,0.1429,0.1429
東京,芝,2400,ガルボ,5,1,1,0.2,0.2
東京,芝,2400,キズナ,19,1,7,0.0526,0.3684
東京,芝,2400,キタサンブラック,8,2,3,0.25,0.375
東京,芝,2400,キングカメハメハ,31,7,13,0.2258,0.4194
東京,芝,2400,キングヘイロー,1,0,0,0.0,0.0
東京,芝,2400,キンシャサノキセキ,1,0,0,0.0,0.0
東京,芝,2400,クロフネ,1,0,0,0.0,0.0
東京,芝,2400,グラスワンダー,2,0,0,0.0,0.0
東京,芝,2400,グランプリボス,1,0,0,0.0,0.0
東京,芝,2400,グレーターロンドン,4,2,2,0.5,0.5
東京,芝,2400,ケープブランコ,4,0,0,0.0,0.0
東京,芝,2400,ゴールドアリュール,1,0,0,0.0,0.0
東京,芝,2400,ゴールドシップ,36,1,3,0.0278,0.0833
東京,芝,2400,サトノアラジン,1,0,0,0.0,0.0
東京,芝,2400,サトノクラウン,2,0,1,0.0,0.5
東京,芝,2400,サトノダイヤモンド,3,0,0,0.0,0.0
東京,芝,2400,ザサンデーフサイチ,1,0,0,0.0,0.0
東京,芝,2400,シルバーステート,3,1,1,0.3333,0.3333
東京,芝,2400,ジャスタウェイ,9,1,4,0.1111,0.4444
東京,芝,2400,ジャングルポケット,6,0,2,0.0,0.3333
東京,芝,2400,ジョーカプチーノ,1,0,0,0.0,0.0
東京,芝,2400,スウェプトオーヴァーボード,1,0,0,0.0,0.0
東京,芝,2400,スクリーンヒーロー,2,0,2,0.0,1.0
東京,芝,2400,ステイゴールド,1,0,0,0.0,0.0
東京,芝,2400,スワーヴリチャード,1,0,1,0.0,1.0
東京,芝,2400,ゼンノロブロイ,1,0,0,0.0,0.0
東京,芝,2400,タートルボウル,1,0,0,0.0,0.0
東京,芝,2400,ダイワメジャー,2,0,0,0.0,0.0
東京,芝,2400,ディープインパクト,53,4,15,0.0755,0.283
東京,芝,2400,ディープブリランテ,2,0,1,0.0,0.5
東京,芝,2400,ディーマジェスティ,1,0,0,0.0,0.0
東京,芝,2400,トゥザグローリー,1,0,0,0.0,0.0
東京,芝,2400,トゥザワールド,1,0,0,0.0,0.0
東京,芝,2400,トーセンジョーダン,3,2,2,0.6667,0.6667
東京,芝,2400,トーセンラー,7,0,2,0.0,0.2857
東京,芝,2400,トーセンレーヴ,1,0,0,0.0,0.0
東京,芝,2400,トーホウジャッカル,3,0,1,0.0,0.3333
東京,芝,2400,ドゥラメンテ,19,3,8,0.1579,0.4211
東京,芝,2400,ドリームジャーニー,1,0,1,0.0,1.0
東京,芝,2400,ドレフォン,4,1,2,0.25,0.5
東京,芝,2400,ナカヤマフェスタ,10,0,0,0.0,0.0
東京,芝,2400,ネオユニヴァース,1,0,0,0.0,0.0
東京,芝,2400,ネロ,2,1,1,0.5,0.5
東京,芝,2400,ノヴェリスト,5,1,3,0.2,0.6
東京,芝,2400,ハーツクライ,43,1,5,0.0233,0.1163
東京,芝,2400,ハービンジャー,22,4,10,0.1818,0.4545
東京,芝,2400,バトルプラン,2,0,0,0.0,0.0
東京,芝,2400,ヒルノダムール,1,0,0,0.0,0.0
東京,芝,2400,ビッグアーサー,1,0,0,0.0,0.0
東京,芝,2400,ビーチパトロール,1,0,0,0.0,0.0
東京,芝,2400,フェノーメノ,6,0,3,0.0,0.5
東京,芝,2400,ブラックタイド,4,0,0,0.0,0.0
東京,芝,2400,ホッコータルマエ,1,0,0,0.0,0.0
東京,芝,2400,ホークビル,1,0,0,0.0,0.0
東京,芝,2400,マクフィ,1,0,0,0.0,0.0
東京,芝,2400,マツリダゴッホ,1,0,0,0.0,0.0
東京,芝,2400,ミッキーアイル,1,0,0,0.0,0.0
東京,芝,2400,ミッキーロケット,4,1,2,0.25,0.5
東京,芝,2400,メイショウサムソン,4,0,2,0.0,0.5
東京,芝,2400,モンテロッソ,3,0,0,0.0,0.0
東京,芝,2400,モーリス,8,1,2,0.125,0.25
東京,芝,2400,ヤマカツエース,1,0,0,0.0,0.0
東京,芝,2400,ラブリーデイ,1,0,0,0.0,0.0
東京,芝,2400,リアルスティール,2,0,1,0.0,0.5
東京,芝,2400,リオンディーズ,3,0,1,0.0,0.3333
東京,芝,2400,リーチザクラウン,2,0,0,0.0,0.0
東京,芝,2400,ルーラーシップ,34,2,13,0.0588,0.3824
東京,芝,2400,レイデオロ,2,1,1,0.5,0.5
東京,芝,2400,ロジャーバローズ,1,0,0,0.0,0.0
東京,芝,2400,ローズキングダム,4,0,1,0.0,0.25
東京,芝,2400,ロードカナロア,9,0,3,0.0,0.3333
東京,芝,2400,ワールドエース,10,2,5,0.2,0.5
東京,芝,2400,ヴァンセンヌ,6,1,3,0.1667,0.5
東京,芝,2400,ヴィクトワールピサ,3,0,0,0.0,0.0
東京,芝,2500,オルフェーヴル,1,0,0,0.0,0.0
東京,芝,2500,ハーツクライ,3,1,2,0.3333,0.6667
東京,芝,2500,ハービンジャー,1,0,0,0.0,0.0
東京,芝,2500,リーチザクラウン,1,0,0,0.0,0.0
東京,芝,2500,レッドファルクス,1,0,1,0.0,1.0
福島,ダ,1150,American Pharoah,5,1,2,0.2,0.4
福島,ダ,1150,Bobby's Kitten,3,1,1,0.3333,0.3333
福島,ダ,1150,Carpe Diem,1,0,0,0.0,0.0
福島,ダ,1150,First Samurai,2,0,0,0.0,0.0
福島,ダ,1150,Frankel,1,0,0,0.0,0.0
福島,ダ,1150,Free Drop Billy,1,0,1,0.0,1.0
福島,ダ,1150,Ghostzapper,1,1,1,1.0,1.0
福島,ダ,1150,Into Mischief,1,0,1,0.0,1.0
福島,ダ,1150,Maclean's Music,1,0,1,0.0,1.0
福島,ダ,1150,Mineshaft,1,0,0,0.0,0.0
福島,ダ,1150,New Approach,2,0,0,0.0,0.0
福島,ダ,1150,Outstrip,1,0,0,0.0,0.0
福島,ダ,1150,Pioneerof the Nile,2,0,0,0.0,0.0
福島,ダ,1150,Pivotal,3,0,1,0.0,0.3333
福島,ダ,1150,Practical Joke,2,0,0,0.0,0.0
福島,ダ,1150,Shackleford,3,1,2,0.3333,0.6667
福島,ダ,1150,Speightstown,1,0,0,0.0,0.0
福島,ダ,1150,Violence,1,0,0,0.0,0.0
福島,ダ,1150,War Front,4,0,0,0.0,0.0
福島,ダ,1150,アイファーソング,2,1,1,0.5,0.5
福島,ダ,1150,アイルハヴアナザー,4,0,1,0.0,0.25
福島,ダ,1150,アジアエクスプレス,22,2,6,0.0909,0.2727
福島,ダ,1150,アスカクリチャン,3,1,1,0.3333,0.3333
福島,ダ,1150,アドマイヤムーン,7,0,0,0.0,0.0
福島,ダ,1150,アポロキングダム,5,0,0,0.0,0.0
福島,ダ,1150,アメリカンペイトリオット,4,1,1,0.25,0.25
福島,ダ,1150,アンライバルド,2,0,0,0.0,0.0
福島,ダ,1150,アーネストリー,3,0,0,0.0,0.0
福島,ダ,1150,イスラボニータ,14,2,3,0.1429,0.2143
福島,ダ,1150,インカンテーション,4,0,0,0.0,0.0
福島,ダ,1150,エイシンヒカリ,6,0,1,0.0,0.1667
福島,ダ,1150,エイシンフラッシュ,3,0,0,0.0,0.0
福島,ダ,1150,エスケンデレヤ,1,1,1,1.0,1.0
福島,ダ,1150,エスポワールシチー,12,0,2,0.0,0.1667
福島,ダ,1150,エピファネイア,3,0,0,0.0,0.0
福島,ダ,1150,エンパイアメーカー,1,0,0,0.0,0.0
福島,ダ,1150,オルフェーヴル,2,0,0,0.0,0.0
福島,ダ,1150,オーシャンブルー,1,0,0,0.0,0.0
福島,ダ,1150,カレンブラックヒル,12,1,4,0.0833,0.3333
福島,ダ,1150,ガルボ,2,0,2,0.0,1.0
福島,ダ,1150,キズナ,6,0,1,0.0,0.1667
福島,ダ,1150,キタサンブラック,1,0,0,0.0,0.0
福島,ダ,1150,キングカメハメハ,7,0,1,0.0,0.1429
福島,ダ,1150,キングズベスト,3,0,1,0.0,0.3333
福島,ダ,1150,キンシャサノキセキ,27,1,7,0.037,0.2593
福島,ダ,1150,クリエイター2,1,0,1,0.0,1.0
福島,ダ,1150,クロフネ,3,0,0,0.0,0.0
福島,ダ,1150,グランプリボス,1,0,0,0.0,0.0
福島,ダ,1150,ケイムホーム,1,0,1,0.0,1.0
福島,ダ,1150,コパノリッキー,15,2,3,0.1333,0.2
福島,ダ,1150,ゴールデンマンデラ,1,0,0,0.0,0.0
福島,ダ,1150,ゴールドアリュール,7,1,1,0.1429,0.1429
福島,ダ,1150,ゴールドシップ,1,0,0,0.0,0.0
福島,ダ,1150,サウスヴィグラス,15,1,6,0.0667,0.4
福島,ダ,1150,サウンドボルケーノ,1,0,0,0.0,0.0
福島,ダ,1150,サトノアラジン,3,0,0,0.0,0.0
福島,ダ,1150,サムライハート,1,1,1,1.0,1.0
福島,ダ,1150,ザファクター,17,2,4,0.1176,0.2353
福島,ダ,1150,シニスターミニスター,20,1,3,0.05,0.15
福島,ダ,1150,シャンハイボビー,7,1,3,0.1429,0.4286
福島,ダ,1150,ショウナンカンプ,2,0,0,0.0,0.0
福島,ダ,1150,シルバーステート,3,0,0,0.0,0.0
福島,ダ,1150,シルポート,1,0,0,0.0,0.0
福島,ダ,1150,ジャスタウェイ,10,0,2,0.0,0.2
福島,ダ,1150,ジョーカプチーノ,7,0,0,0.0,0.0
福島,ダ,1150,スウェプトオーヴァーボード,5,0,1,0.0,0.2
福島,ダ,1150,スクリーンヒーロー,12,2,3,0.1667,0.25
福島,ダ,1150,スズカコーズウェイ,2,1,1,0.5,0.5
福島,ダ,1150,ストロングリターン,11,1,2,0.0909,0.1818
福島,ダ,1150,スピルバーグ,1,0,0,0.0,0.0
福島,ダ,1150,スマートファルコン,3,0,0,0.0,0.0
福島,ダ,1150,スワーヴリチャード,1,0,0,0.0,0.0
福島,ダ,1150,タイセイレジェンド,1,0,0,0.0,0.0
福島,ダ,1150,タニノギムレット,1,0,0,0.0,0.0
福島,ダ,1150,タートルボウル,3,0,0,0.0,0.0
福島,ダ,1150,ダイワメジャー,16,0,0,0.0,0.0
福島,ダ,1150,ダノンレジェンド,11,2,2,0.1818,0.1818
福島,ダ,1150,ダンカーク,2,0,0,0.0,0.0
福島,ダ,1150,ディスクリートキャット,11,0,2,0.0,0.1818
福島,ダ,1150,ディープインパクト,1,0,0,0.0,0.0
福島,ダ,1150,ディープスカイ,1,0,0,0.0,0.0
福島,ダ,1150,ディープブリランテ,10,1,1,0.1,0.1
福島,ダ,1150,ディーマジェスティ,2,0,0,0.0,0.0
福島,ダ,1150,デクラレーションオブウォー,2,0,0,0.0,0.0
福島,ダ,1150,トゥザグローリー,6,0,2,0.0,0.3333
福島,ダ,1150,トゥザワールド,7,0,2,0.0,0.2857
福島,ダ,1150,トビーズコーナー,7,0,1,0.0,0.1429
福島,ダ,1150,トランセンド,4,0,0,0.0,0.0
福島,ダ,1150,トーセンジョーダン,1,0,1,0.0,1.0
福島,ダ,1150,トーセンファントム,1,0,0,0.0,0.0
福島,ダ,1150,ドゥラメンテ,11,2,4,0.1818,0.3636
福島,ダ,1150,ドレフォン,15,0,1,0.0,0.0667
福島,ダ,1150,ナムラタイタン,1,0,0,0.0,0.0
福島,ダ,1150,ニシケンモノノフ,2,0,0,0.0,0.0
福島,ダ,1150,ネオユニヴァース,1,0,0,0.0,0.0
福島,ダ,1150,ノヴェリスト,3,0,0,0.0,0.0
福島,ダ,1150,ハクサンムーン,9,1,2,0.1111,0.2222
福島,ダ,1150,ハーツクライ,9,2,4,0.2222,0.4444
福島,ダ,1150,バゴ,3,0,1,0.0,0.3333
福島,ダ,1150,バトルプラン,3,1,1,0.3333,0.3333
福島,ダ,1150,バンブーエール,1,0,0,0.0,0.0
福島,ダ,1150,パイロ,14,2,4,0.1429,0.2857
福島,ダ,1150,パドトロワ,3,0,0,0.0,0.0
福島,ダ,1150,ビッグアーサー,6,0,2,0.0,0.3333
福島,ダ,1150,ファインニードル,2,0,0,0.0,0.0
福島,ダ,1150,フェノーメノ,3,0,1,0.0,0.3333
福島,ダ,1150,フサイチセブン,1,0,0,0.0,0.0
福島,ダ,1150,フリオーソ,4,0,0,0.0,0.0
福島,ダ,1150,フレンチデピュティ,1,0,0,0.0,0.0
福島,ダ,1150,ブラックタイド,3,0,0,0.0,0.0
福島,ダ,1150,プリサイスエンド,11,0,1,0.0,0.0909
福島,ダ,1150,ヘニーハウンド,3,0,0,0.0,0.0
福島,ダ,1150,ヘニーヒューズ,35,2,10,0.0571,0.2857
福島,ダ,1150,ベストウォーリア,1,1,1,1.0,1.0
福島,ダ,1150,ベーカバド,1,0,0,0.0,0.0
福島,ダ,1150,ホッコータルマエ,10,0,0,0.0,0.0
福島,ダ,1150,マインドユアビスケッツ,4,0,0,0.0,0.0
福島,ダ,1150,マクフィ,10,0,0,0.0,0.0
福島,ダ,1150,マジェスティックウォリアー,7,0,1,0.0,0.1429
福島,ダ,1150,マツリダゴッホ,2,0,0,0.0,0.0
福島,ダ,1150,ミッキーアイル,22,0,4,0.0,0.1818
福島,ダ,1150,メイショウボーラー,7,0,0,0.0,0.0
福島,ダ,1150,モンテロッソ,1,0,0,0.0,0.0
福島,ダ,1150,モーリス,6,0,1,0.0,0.1667
福島,ダ,1150,ヤマカツエース,1,0,0,0.0,0.0
福島,ダ,1150,リアルインパクト,6,0,0,0.0,0.0
福島,ダ,1150,リアルスティール,8,1,3,0.125,0.375
福島,ダ,1150,リオンディーズ,21,3,8,0.1429,0.381
福島,ダ,1150,ルーラーシップ,11,1,4,0.0909,0.3636
福島,ダ,1150,レッドファルクス,3,0,0,0.0,0.0
福島,ダ,1150,ロゴタイプ,7,1,3,0.1429,0.4286
福島,ダ,1150,ローエングリン,1,0,1,0.0,1.0
福島,ダ,1150,ロージズインメイ,4,0,0,0.0,0.0
福島,ダ,1150,ローズキングダム,1,0,0,0.0,0.0
福島,ダ,1150,ロードアルティマ,1,0,0,0.0,0.0
福島,ダ,1150,ロードカナロア,43,2,6,0.0465,0.1395
福島,ダ,1150,ワイルドワンダー,1,0,0,0.0,0.0
福島,ダ,1150,ワールドエース,1,0,0,0.0,0.0
福島,ダ,1150,ヴァンセンヌ,3,1,1,0.3333,0.3333
福島,ダ,1150,ヴィクトワールピサ,1,0,0,0.0,0.0
福島,ダ,1150,ヴィットリオドーロ,1,0,0,0.0,0.0
福島,ダ,1700,American Pharoah,1,0,0,0.0,0.0
福島,ダ,1700,Arrogate,1,0,0,0.0,0.0
福島,ダ,1700,Collected,1,0,0,0.0,0.0
福島,ダ,1700,Daiwa Major,1,0,0,0.0,0.0
福島,ダ,1700,Declaration of War,1,0,0,0.0,0.0
福島,ダ,1700,Distorted Humor,1,0,0,0.0,0.0
福島,ダ,1700,Fort Larned,1,0,0,0.0,0.0
福島,ダ,1700,Golden Horn,2,0,0,0.0,0.0
福島,ダ,1700,Hard Spun,1,0,0,0.0,0.0
福島,ダ,1700,I Am Invincible,1,0,0,0.0,0.0
福島,ダ,1700,Justify,1,0,0,0.0,0.0
福島,ダ,1700,Khozan,1,0,0,0.0,0.0
福島,ダ,1700,Malibu Moon,1,0,0,0.0,0.0
福島,ダ,1700,Mineshaft,1,0,0,0.0,0.0
福島,ダ,1700,Pioneerof the Nile,1,0,0,0.0,0.0
福島,ダ,1700,Point of Entry,1,0,0,0.0,0.0
福島,ダ,1700,Speightstown,2,0,0,0.0,0.0
福島,ダ,1700,Tapit,4,0,0,0.0,0.0
福島,ダ,1700,Temple City,2,1,1,0.5,0.5
福島,ダ,1700,アイファーソング,3,0,1,0.0,0.3333
福島,ダ,1700,アイルハヴアナザー,8,0,1,0.0,0.125
福島,ダ,1700,アジアエクスプレス,4,1,2,0.25,0.5
福島,ダ,1700,アスカクリチャン,2,0,0,0.0,0.0
福島,ダ,1700,アニマルキングダム,1,0,0,0.0,0.0
福島,ダ,1700,アポロキングダム,1,0,0,0.0,0.0
福島,ダ,1700,アポロソニック,1,0,0,0.0,0.0
福島,ダ,1700,アメリカンペイトリオット,6,0,0,0.0,0.0
福島,ダ,1700,アンライバルド,1,0,0,0.0,0.0
福島,ダ,1700,イスラボニータ,7,1,2,0.1429,0.2857
福島,ダ,1700,インカンテーション,2,0,0,0.0,0.0
福島,ダ,1700,エイシンアポロン,2,0,0,0.0,0.0
福島,ダ,1700,エイシンヒカリ,3,0,0,0.0,0.0
福島,ダ,1700,エイシンフラッシュ,9,0,1,0.0,0.1111
福島,ダ,1700,エスケンデレヤ,9,2,6,0.2222,0.6667
福島,ダ,1700,エスポワールシチー,17,1,2,0.0588,0.1176
福島,ダ,1700,エピカリス,1,0,0,0.0,0.0
福島,ダ,1700,エピファネイア,5,0,1,0.0,0.2
福島,ダ,1700,オウケンブルースリ,2,1,1,0.5,0.5
福島,ダ,1700,オルフェーヴル,13,2,3,0.1538,0.2308
福島,ダ,1700,オンファイア,1,0,0,0.0,0.0
福島,ダ,1700,カジノドライヴ,6,0,0,0.0,0.0
福島,ダ,1700,カリズマティック,2,0,0,0.0,0.0
福島,ダ,1700,カリフォルニアクローム,1,1,1,1.0,1.0
福島,ダ,1700,カレンブラックヒル,16,0,2,0.0,0.125
福島,ダ,1700,ガルボ,3,0,0,0.0,0.0
福島,ダ,1700,キズナ,20,1,2,0.05,0.1
福島,ダ,1700,キタサンブラック,5,0,0,0.0,0.0
福島,ダ,1700,キモンノカシワ,1,0,0,0.0,0.0
福島,ダ,1700,キャプテントゥーレ,2,0,0,0.0,0.0
福島,ダ,1700,キングカメハメハ,22,4,7,0.1818,0.3182
福島,ダ,1700,キンシャサノキセキ,16,3,6,0.1875,0.375
福島,ダ,1700,クリエイター2,5,1,1,0.2,0.2
福島,ダ,1700,クロフネ,6,0,0,0.0,0.0
福島,ダ,1700,グレーターロンドン,1,0,0,0.0,0.0
福島,ダ,1700,ケープブランコ,2,0,0,0.0,0.0
福島,ダ,1700,コパノリッキー,3,0,1,0.0,0.3333
福島,ダ,1700,ゴールドアクター,2,1,1,0.5,0.5
福島,ダ,1700,ゴールドアリュール,7,0,3,0.0,0.4286
福島,ダ,1700,ゴールドシップ,6,0,0,0.0,0.0
福島,ダ,1700,サウスヴィグラス,5,0,2,0.0,0.4
福島,ダ,1700,サトノアラジン,9,0,1,0.0,0.1111
福島,ダ,1700,サトノクラウン,1,0,0,0.0,0.0
福島,ダ,1700,サトノダイヤモンド,3,1,1,0.3333,0.3333
福島,ダ,1700,サムライハート,1,0,0,0.0,0.0
福島,ダ,1700,サンダースノー,1,0,0,0.0,0.0
福島,ダ,1700,ザファクター,4,0,0,0.0,0.0
福島,ダ,1700,シニスターミニスター,33,7,13,0.2121,0.3939
福島,ダ,1700,シビルウォー,1,0,0,0.0,0.0
福島,ダ,1700,シャンハイボビー,4,0,4,0.0,1.0
福島,ダ,1700,シュヴァルグラン,1,0,0,0.0,0.0
福島,ダ,1700,シルバーステート,1,0,0,0.0,0.0
福島,ダ,1700,シングンオペラ,1,0,0,0.0,0.0
福島,ダ,1700,シンボリクリスエス,11,0,5,0.0,0.4545
福島,ダ,1700,ジャスタウェイ,16,0,0,0.0,0.0
福島,ダ,1700,ジョーカプチーノ,7,0,2,0.0,0.2857
福島,ダ,1700,スウェプトオーヴァーボード,1,0,0,0.0,0.0
福島,ダ,1700,スクリーンヒーロー,16,0,5,0.0,0.3125
福島,ダ,1700,スクワートルスクワート,1,0,0,0.0,0.0
福島,ダ,1700,スズカコーズウェイ,3,0,1,0.0,0.3333
福島,ダ,1700,ステイゴールド,1,0,0,0.0,0.0
福島,ダ,1700,ストロングリターン,2,0,0,0.0,0.0
福島,ダ,1700,ストーミングホーム,1,0,0,0.0,0.0
福島,ダ,1700,スノードラゴン,1,0,0,0.0,0.0
