場所,芝・ダ,距離,内容,母数,勝利数,複勝数,条件,単勝率,複勝率,順位,ランク
阪神,芝,1200,武井亮,5,1,2,調教師,0.2,0.4,11,A
阪神,芝,1200,石橋守,5,1,1,調教師,0.2,0.2,12,A
阪神,芝,1200,中尾秀正,6,1,3,調教師,0.1667,0.5,13,A
阪神,芝,1200,吉村圭司,6,1,3,調教師,0.1667,0.5,14,A
阪神,芝,1200,武英智,6,1,3,調教師,0.1667,0.5,15,A
阪神,芝,1200,高橋康之,6,1,1,調教師,0.1667,0.1667,16,A
阪神,芝,1200,河内洋,7,1,2,調教師,0.1429,0.2857,17,A
阪神,芝,1200,矢作芳人,7,1,1,調教師,0.1429,0.1429,18,A
阪神,芝,1200,中村直也,9,1,3,調教師,0.1111,0.3333,19,A
阪神,芝,1200,千田輝彦,9,1,2,調教師,0.1111,0.2222,20,A
阪神,芝,1200,西園正都,10,1,1,調教師,0.1,0.1,21,A
阪神,芝,1200,坂口智康,1,0,1,調教師,0.0,1.0,22,A
阪神,芝,1200,大和田成,1,0,1,調教師,0.0,1.0,23,B
阪神,芝,1200,安達昭夫,1,0,1,調教師,0.0,1.0,24,B
阪神,芝,1200,木原一良,1,0,1,調教師,0.0,1.0,25,B
阪神,芝,1200,松永昌博,1,0,1,調教師,0.0,1.0,26,B
阪神,芝,1200,藤原英昭,1,0,1,調教師,0.0,1.0,27,B
阪神,芝,1200,長谷川浩,1,0,1,調教師,0.0,1.0,28,B
阪神,芝,1200,高柳大輔,1,0,1,調教師,0.0,1.0,29,B
阪神,芝,1200,今野貞一,3,0,2,調教師,0.0,0.6667,30,B
阪神,芝,1200,奥村武,3,0,2,調教師,0.0,0.6667,31,B
阪神,芝,1200,安田隆行,3,0,2,調教師,0.0,0.6667,32,B
阪神,芝,1200,宗像義忠,3,0,2,調教師,0.0,0.6667,33,B
阪神,芝,1200,南井克巳,4,0,2,調教師,0.0,0.5,34,B
阪神,芝,1200,上村洋行,2,0,1,調教師,0.0,0.5,35,B
阪神,芝,1200,大橋勇樹,2,0,1,調教師,0.0,0.5,36,B
阪神,芝,1200,手塚貴久,2,0,1,調教師,0.0,0.5,37,B
阪神,芝,1200,武藤善則,2,0,1,調教師,0.0,0.5,38,B
阪神,芝,1200,清水英克,2,0,1,調教師,0.0,0.5,39,B
阪神,芝,1200,鈴木孝志,2,0,1,調教師,0.0,0.5,40,B
阪神,芝,1200,清水久詞,8,0,3,調教師,0.0,0.375,41,B
阪神,芝,1200,笹田和秀,6,0,2,調教師,0.0,0.3333,42,B
阪神,芝,1200,庄野靖志,3,0,1,調教師,0.0,0.3333,43,B
阪神,芝,1200,音無秀孝,11,0,3,調教師,0.0,0.2727,44,B
阪神,芝,1200,斎藤誠,4,0,1,調教師,0.0,0.25,45,B
阪神,芝,1200,本田優,4,0,1,調教師,0.0,0.25,46,B
阪神,芝,1200,武幸四郎,4,0,1,調教師,0.0,0.25,47,B
阪神,芝,1200,茶木太樹,4,0,1,調教師,0.0,0.25,48,B
阪神,芝,1200,荒川義之,4,0,1,調教師,0.0,0.25,49,B
阪神,芝,1200,高橋亮,6,0,1,調教師,0.0,0.1667,50,B
阪神,芝,1200,加用正,8,0,0,調教師,0.0,0.0,51,B
阪神,芝,1200,宮徹,8,0,0,調教師,0.0,0.0,52,B
阪神,芝,1200,佐々木晶,6,0,0,調教師,0.0,0.0,53,B
阪神,芝,1200,西村真幸,6,0,0,調教師,0.0,0.0,54,B
阪神,芝,1200,高野友和,6,0,0,調教師,0.0,0.0,55,B
阪神,芝,1200,中竹和也,5,0,0,調教師,0.0,0.0,56,C
阪神,芝,1200,寺島良,5,0,0,調教師,0.0,0.0,57,C
阪神,芝,1200,田中克典,5,0,0,調教師,0.0,0.0,58,C
阪神,芝,1200,小林真也,4,0,0,調教師,0.0,0.0,59,C
阪神,芝,1200,川村禎彦,4,0,0,調教師,0.0,0.0,60,C
阪神,芝,1200,池添学,4,0,0,調教師,0.0,0.0,61,C
阪神,芝,1200,牧浦充徳,4,0,0,調教師,0.0,0.0,62,C
阪神,芝,1200,畑端省吾,4,0,0,調教師,0.0,0.0,63,C
阪神,芝,1200,飯田雄三,4,0,0,調教師,0.0,0.0,64,C
阪神,芝,1200,安田翔伍,3,0,0,調教師,0.0,0.0,65,C
阪神,芝,1200,杉山佳明,3,0,0,調教師,0.0,0.0,66,C
阪神,芝,1200,村山明,3,0,0,調教師,0.0,0.0,67,C
阪神,芝,1200,松下武士,3,0,0,調教師,0.0,0.0,68,C
阪神,芝,1200,蛯名利弘,3,0,0,調教師,0.0,0.0,69,C
阪神,芝,1200,谷潔,3,0,0,調教師,0.0,0.0,70,C
阪神,芝,1200,中内田充,2,0,0,調教師,0.0,0.0,71,C
阪神,芝,1200,南弘樹,2,0,0,調教師,0.0,0.0,72,C
阪神,芝,1200,和田雄二,2,0,0,調教師,0.0,0.0,73,C
阪神,芝,1200,新谷功一,2,0,0,調教師,0.0,0.0,74,C
阪神,芝,1200,杉山晴紀,2,0,0,調教師,0.0,0.0,75,C
阪神,芝,1200,梅田智之,2,0,0,調教師,0.0,0.0,76,C
阪神,芝,1200,池上昌和,2,0,0,調教師,0.0,0.0,77,C
阪神,芝,1200,牧田和弥,2,0,0,調教師,0.0,0.0,78,C
阪神,芝,1200,緒方努,2,0,0,調教師,0.0,0.0,79,C
阪神,芝,1200,藤岡健一,2,0,0,調教師,0.0,0.0,80,C
阪神,芝,1200,藤沢則雄,2,0,0,調教師,0.0,0.0,81,C
阪神,芝,1200,鹿戸雄一,2,0,0,調教師,0.0,0.0,82,C
阪神,芝,1200,伊藤大士,1,0,0,調教師,0.0,0.0,83,C
阪神,芝,1200,加藤征弘,1,0,0,調教師,0.0,0.0,84,C
阪神,芝,1200,四位洋文,1,0,0,調教師,0.0,0.0,85,C
阪神,芝,1200,天間昭一,1,0,0,調教師,0.0,0.0,86,C
阪神,芝,1200,小島茂之,1,0,0,調教師,0.0,0.0,87,C
阪神,芝,1200,小崎憲,1,0,0,調教師,0.0,0.0,88,C
阪神,芝,1200,小手川準,1,0,0,調教師,0.0,0.0,89,D
阪神,芝,1200,昆貢,1,0,0,調教師,0.0,0.0,90,D
阪神,芝,1200,服部利之,1,0,0,調教師,0.0,0.0,91,D
阪神,芝,1200,杉浦宏昭,1,0,0,調教師,0.0,0.0,92,D
阪神,芝,1200,森田直行,1,0,0,調教師,0.0,0.0,93,D
阪神,芝,1200,橋田満,1,0,0,調教師,0.0,0.0,94,D
阪神,芝,1200,水野貴広,1,0,0,調教師,0.0,0.0,95,D
阪神,芝,1200,河嶋宏樹,1,0,0,調教師,0.0,0.0,96,D
阪神,芝,1200,渡辺薫彦,1,0,0,調教師,0.0,0.0,97,D
阪神,芝,1200,田中博康,1,0,0,調教師,0.0,0.0,98,D
阪神,芝,1200,田島俊明,1,0,0,調教師,0.0,0.0,99,D
阪神,芝,1200,相沢郁,1,0,0,調教師,0.0,0.0,100,D
阪神,芝,1200,矢嶋大樹,1,0,0,調教師,0.0,0.0,101,D
阪神,芝,1200,石毛善彦,1,0,0,調教師,0.0,0.0,102,D
阪神,芝,1200,羽月友彦,1,0,0,調教師,0.0,0.0,103,D
阪神,芝,1200,菊川正達,1,0,0,調教師,0.0,0.0,104,D
阪神,芝,1200,萩原清,1,0,0,調教師,0.0,0.0,105,D
阪神,芝,1200,角田晃一,1,0,0,調教師,0.0,0.0,106,D
阪神,芝,1200,辻野泰之,1,0,0,調教師,0.0,0.0,107,D
阪神,芝,1200,野中賢二,1,0,0,調教師,0.0,0.0,108,D
阪神,芝,1200,鈴木慎太,1,0,0,調教師,0.0,0.0,109,D
阪神,芝,1200,青木孝文,1,0,0,調教師,0.0,0.0,110,D
阪神,芝,1200,高橋文雅,1,0,0,調教師,0.0,0.0,111,D
阪神,芝,1200,重,11,1,3,馬場,0.0909,0.2727,1,S
阪神,芝,1200,良,311,23,69,馬場,0.074,0.2219,2,C
阪神,芝,1200,稍,32,2,6,馬場,0.0625,0.1875,3,D
阪神,芝,1400,札幌,14,3,3,前走場所,0.2143,0.2143,1,S
阪神,芝,1400,函館,6,1,1,前走場所,0.1667,0.1667,2,A
阪神,芝,1400,新潟,24,3,5,前走場所,0.125,0.2083,3,A
阪神,芝,1400,中京,94,11,24,前走場所,0.117,0.2553,4,B
阪神,芝,1400,阪神,186,13,40,前走場所,0.0699,0.2151,5,B
阪神,芝,1400,京都,68,4,14,前走場所,0.0588,0.2059,6,B
阪神,芝,1400,東京,58,3,14,前走場所,0.0517,0.2414,7,B
阪神,芝,1400,中山,27,1,9,前走場所,0.037,0.3333,8,C
阪神,芝,1400,小倉,61,2,11,前走場所,0.0328,0.1803,9,C
阪神,芝,1400,福島,6,0,2,前走場所,0.0,0.3333,10,C
阪神,芝,1400,園田,2,0,0,前走場所,0.0,0.0,11,C
阪神,芝,1400,高知,2,0,0,前走場所,0.0,0.0,12,C
阪神,芝,1400,名古,1,0,0,前走場所,0.0,0.0,13,D
阪神,芝,1400,浦和,1,0,0,前走場所,0.0,0.0,14,D
阪神,芝,1400,笠松,1,0,0,前走場所,0.0,0.0,15,D
阪神,芝,1400,逃げ切り,40,12,23,勝ち方,0.3,0.575,1,S
阪神,芝,1400,先行押し切り,161,15,56,勝ち方,0.0932,0.3478,2,B
阪神,芝,1400,差し,192,11,33,勝ち方,0.0573,0.1719,3,C
阪神,芝,1400,追い込み,153,3,11,勝ち方,0.0196,0.0719,4,D
阪神,芝,1400,逃げ,40,12,23,脚質,0.3,0.575,1,S
阪神,芝,1400,先行,161,15,56,脚質,0.0932,0.3478,2,C
阪神,芝,1400,差し,345,14,44,脚質,0.0406,0.1275,3,D
阪神,芝,1400,Caravaggio,2,2,2,血統,1.0,1.0,1,S
阪神,芝,1400,Intello,1,1,1,血統,1.0,1.0,2,A
阪神,芝,1400,ジョーカプチーノ,1,1,1,血統,1.0,1.0,3,A
阪神,芝,1400,グレーターロンドン,2,1,2,血統,0.5,1.0,4,A
阪神,芝,1400,Invincible Spirit,2,1,1,血統,0.5,0.5,5,A
阪神,芝,1400,クロフネ,2,1,1,血統,0.5,0.5,6,A
阪神,芝,1400,サトノダイヤモンド,2,1,1,血統,0.5,0.5,7,A
阪神,芝,1400,Frankel,3,1,2,血統,0.3333,0.6667,8,A
阪神,芝,1400,Dark Angel,3,1,1,血統,0.3333,0.3333,9,A
阪神,芝,1400,ミッキーロケット,4,1,3,血統,0.25,0.75,10,A
阪神,芝,1400,クリーンエコロジー,4,1,2,血統,0.25,0.5,11,A
阪神,芝,1400,ワールドエース,5,1,2,血統,0.2,0.4,12,A
阪神,芝,1400,ジャスタウェイ,10,2,2,血統,0.2,0.2,13,A
阪神,芝,1400,ビッグアーサー,5,1,1,血統,0.2,0.2,14,A
阪神,芝,1400,ブラックタイド,5,1,1,血統,0.2,0.2,15,A
阪神,芝,1400,ディープインパクト,16,3,6,血統,0.1875,0.375,16,A
阪神,芝,1400,キタサンブラック,11,2,4,血統,0.1818,0.3636,17,A
阪神,芝,1400,モーリス,27,4,9,血統,0.1481,0.3333,18,A
阪神,芝,1400,マクフィ,9,1,3,血統,0.1111,0.3333,19,A
阪神,芝,1400,キズナ,27,3,8,血統,0.1111,0.2963,20,A
阪神,芝,1400,ハーツクライ,18,2,2,血統,0.1111,0.1111,21,A
阪神,芝,1400,ヴィクトワールピサ,10,1,3,血統,0.1,0.3,22,A
阪神,芝,1400,オルフェーヴル,12,1,2,血統,0.0833,0.1667,23,B
阪神,芝,1400,ロードカナロア,38,3,8,血統,0.0789,0.2105,24,B
阪神,芝,1400,ハービンジャー,14,1,3,血統,0.0714,0.2143,25,B
阪神,芝,1400,リオンディーズ,16,1,4,血統,0.0625,0.25,26,B
阪神,芝,1400,エピファネイア,24,1,5,血統,0.0417,0.2083,27,B
阪神,芝,1400,ダイワメジャー,25,1,6,血統,0.04,0.24,28,B
阪神,芝,1400,サトノクラウン,3,0,3,血統,0.0,1.0,29,B
阪神,芝,1400,Night of Thunder,1,0,1,血統,0.0,1.0,30,B
阪神,芝,1400,Showcasing,1,0,1,血統,0.0,1.0,31,B
阪神,芝,1400,アジアエクスプレス,1,0,1,血統,0.0,1.0,32,B
阪神,芝,1400,ザファクター,1,0,1,血統,0.0,1.0,33,B
阪神,芝,1400,デクラレーションオブウォー,1,0,1,血統,0.0,1.0,34,B
阪神,芝,1400,レイデオロ,1,0,1,血統,0.0,1.0,35,B
阪神,芝,1400,ヘニーヒューズ,8,0,4,血統,0.0,0.5,36,B
阪神,芝,1400,ベーカバド,2,0,1,血統,0.0,0.5,37,B
阪神,芝,1400,シルバーステート,9,0,4,血統,0.0,0.4444,38,B
阪神,芝,1400,サトノアラジン,6,0,2,血統,0.0,0.3333,39,B
阪神,芝,1400,アドマイヤムーン,3,0,1,血統,0.0,0.3333,40,B
阪神,芝,1400,コパノリッキー,3,0,1,血統,0.0,0.3333,41,B
阪神,芝,1400,スピルバーグ,3,0,1,血統,0.0,0.3333,42,B
阪神,芝,1400,ディスクリートキャット,3,0,1,血統,0.0,0.3333,43,B
阪神,芝,1400,トーホウジャッカル,3,0,1,血統,0.0,0.3333,44,B
阪神,芝,1400,ダノンシャーク,4,0,1,血統,0.0,0.25,45,B
阪神,芝,1400,トゥザグローリー,5,0,1,血統,0.0,0.2,46,B
阪神,芝,1400,ルーラーシップ,19,0,3,血統,0.0,0.1579,47,B
阪神,芝,1400,ドゥラメンテ,13,0,2,血統,0.0,0.1538,48,B
阪神,芝,1400,イスラボニータ,7,0,1,血統,0.0,0.1429,49,B
阪神,芝,1400,スクリーンヒーロー,7,0,1,血統,0.0,0.1429,50,B
阪神,芝,1400,エイシンフラッシュ,8,0,1,血統,0.0,0.125,51,B
阪神,芝,1400,タニノギムレット,9,0,1,血統,0.0,0.1111,52,B
阪神,芝,1400,キンシャサノキセキ,12,0,1,血統,0.0,0.0833,53,B
阪神,芝,1400,ローエングリン,7,0,0,血統,0.0,0.0,54,B
阪神,芝,1400,メイショウサムソン,6,0,0,血統,0.0,0.0,55,B
阪神,芝,1400,メイショウボーラー,6,0,0,血統,0.0,0.0,56,B
阪神,芝,1400,ローズキングダム,6,0,0,血統,0.0,0.0,57,B
阪神,芝,1400,マツリダゴッホ,5,0,0,血統,0.0,0.0,58,C
阪神,芝,1400,ラブリーデイ,5,0,0,血統,0.0,0.0,59,C
阪神,芝,1400,Shalaa,3,0,0,血統,0.0,0.0,60,C
阪神,芝,1400,Siyouni,3,0,0,血統,0.0,0.0,61,C
阪神,芝,1400,アメリカンペイトリオット,3,0,0,血統,0.0,0.0,62,C
阪神,芝,1400,クリエイター2,3,0,0,血統,0.0,0.0,63,C
阪神,芝,1400,トーセンラー,3,0,0,血統,0.0,0.0,64,C
阪神,芝,1400,ニシケンモノノフ,3,0,0,血統,0.0,0.0,65,C
阪神,芝,1400,マジェスティックウォリアー,3,0,0,血統,0.0,0.0,66,C
阪神,芝,1400,ミッキーアイル,3,0,0,血統,0.0,0.0,67,C
阪神,芝,1400,ヴァンセンヌ,3,0,0,血統,0.0,0.0,68,C
阪神,芝,1400,ケープブランコ,2,0,0,血統,0.0,0.0,69,C
阪神,芝,1400,ゴールドアリュール,2,0,0,血統,0.0,0.0,70,C
阪神,芝,1400,シャンハイボビー,2,0,0,血統,0.0,0.0,71,C
阪神,芝,1400,ダノンシャンティ,2,0,0,血統,0.0,0.0,72,C
阪神,芝,1400,ディープブリランテ,2,0,0,血統,0.0,0.0,73,C
阪神,芝,1400,トーセンジョーダン,2,0,0,血統,0.0,0.0,74,C
阪神,芝,1400,ドレフォン,2,0,0,血統,0.0,0.0,75,C
阪神,芝,1400,ノヴェリスト,2,0,0,血統,0.0,0.0,76,C
阪神,芝,1400,ファインニードル,2,0,0,血統,0.0,0.0,77,C
阪神,芝,1400,マインドユアビスケッツ,2,0,0,血統,0.0,0.0,78,C
阪神,芝,1400,リーチザクラウン,2,0,0,血統,0.0,0.0,79,C
阪神,芝,1400,レッドスパーダ,2,0,0,血統,0.0,0.0,80,C
阪神,芝,1400,American Pharoah,1,0,0,血統,0.0,0.0,81,C
阪神,芝,1400,Bolt d'Oro,1,0,0,血統,0.0,0.0,82,C
阪神,芝,1400,Lord Kanaloa,1,0,0,血統,0.0,0.0,83,C
阪神,芝,1400,New Approach,1,0,0,血統,0.0,0.0,84,C
阪神,芝,1400,Practical Joke,1,0,0,血統,0.0,0.0,85,C
阪神,芝,1400,Quality Road,1,0,0,血統,0.0,0.0,86,C
阪神,芝,1400,Shackleford,1,0,0,血統,0.0,0.0,87,C
阪神,芝,1400,アイルハヴアナザー,1,0,0,血統,0.0,0.0,88,C
阪神,芝,1400,アルアイン,1,0,0,血統,0.0,0.0,89,C
阪神,芝,1400,アンライバルド,1,0,0,血統,0.0,0.0,90,C
阪神,芝,1400,エイシンヒカリ,1,0,0,血統,0.0,0.0,91,C
阪神,芝,1400,エーシントップ,1,0,0,血統,0.0,0.0,92,D
阪神,芝,1400,カレンブラックヒル,1,0,0,血統,0.0,0.0,93,D
阪神,芝,1400,キングカメハメハ,1,0,0,血統,0.0,0.0,94,D
阪神,芝,1400,グロリアスノア,1,0,0,血統,0.0,0.0,95,D
阪神,芝,1400,シンボリクリスエス,1,0,0,血統,0.0,0.0,96,D
阪神,芝,1400,スウェプトオーヴァーボード,1,0,0,血統,0.0,0.0,97,D
阪神,芝,1400,スズカフェニックス,1,0,0,血統,0.0,0.0,98,D
阪神,芝,1400,タリスマニック,1,0,0,血統,0.0,0.0,99,D
阪神,芝,1400,ダノンバラード,1,0,0,血統,0.0,0.0,100,D
阪神,芝,1400,ダノンレジェンド,1,0,0,血統,0.0,0.0,101,D
阪神,芝,1400,ダンカーク,1,0,0,血統,0.0,0.0,102,D
阪神,芝,1400,トーセンホマレボシ,1,0,0,血統,0.0,0.0,103,D
阪神,芝,1400,ドリームジャーニー,1,0,0,血統,0.0,0.0,104,D
阪神,芝,1400,ネオユニヴァース,1,0,0,血統,0.0,0.0,105,D
阪神,芝,1400,パドトロワ,1,0,0,血統,0.0,0.0,106,D
阪神,芝,1400,ベルシャザール,1,0,0,血統,0.0,0.0,107,D
阪神,芝,1400,ホッコータルマエ,1,0,0,血統,0.0,0.0,108,D
阪神,芝,1400,ヤマカツエース,1,0,0,血統,0.0,0.0,109,D
阪神,芝,1400,ヨハネスブルグ,1,0,0,血統,0.0,0.0,110,D
阪神,芝,1400,リアルスティール,1,0,0,血統,0.0,0.0,111,D
阪神,芝,1400,レッドファルクス,1,0,0,血統,0.0,0.0,112,D
阪神,芝,1400,ロージズインメイ,1,0,0,血統,0.0,0.0,113,D
阪神,芝,1400,ヴァンキッシュラン,1,0,0,血統,0.0,0.0,114,D
阪神,芝,1400,宗像義忠,1,1,1,調教師,1.0,1.0,1,S
阪神,芝,1400,尾関知人,1,1,1,調教師,1.0,1.0,2,A
阪神,芝,1400,岩戸孝樹,2,1,2,調教師,0.5,1.0,3,A
阪神,芝,1400,鹿戸雄一,2,1,2,調教師,0.5,1.0,4,A
阪神,芝,1400,中内田充,6,3,4,調教師,0.5,0.6667,5,A
阪神,芝,1400,中村直也,2,1,1,調教師,0.5,0.5,6,A
阪神,芝,1400,庄野靖志,2,1,1,調教師,0.5,0.5,7,A
阪神,芝,1400,四位洋文,3,1,1,調教師,0.3333,0.3333,8,A
阪神,芝,1400,斎藤誠,3,1,1,調教師,0.3333,0.3333,9,A
阪神,芝,1400,音無秀孝,7,2,2,調教師,0.2857,0.2857,10,A
阪神,芝,1400,安田隆行,8,2,5,調教師,0.25,0.625,11,A
阪神,芝,1400,吉岡辰弥,4,1,2,調教師,0.25,0.5,12,A
阪神,芝,1400,牧田和弥,4,1,1,調教師,0.25,0.25,13,A
阪神,芝,1400,新谷功一,5,1,3,調教師,0.2,0.6,14,A
阪神,芝,1400,高橋亮,10,2,5,調教師,0.2,0.5,15,A
阪神,芝,1400,千田輝彦,5,1,1,調教師,0.2,0.2,16,A
阪神,芝,1400,杉山晴紀,5,1,1,調教師,0.2,0.2,17,A
阪神,芝,1400,中尾秀正,6,1,3,調教師,0.1667,0.5,18,A
阪神,芝,1400,村山明,6,1,2,調教師,0.1667,0.3333,19,A
阪神,芝,1400,池江泰寿,6,1,2,調教師,0.1667,0.3333,20,A
阪神,芝,1400,長谷川浩,18,3,5,調教師,0.1667,0.2778,21,A
阪神,芝,1400,上村洋行,6,1,1,調教師,0.1667,0.1667,22,A
阪神,芝,1400,梅田智之,6,1,1,調教師,0.1667,0.1667,23,A
阪神,芝,1400,安田翔伍,13,2,4,調教師,0.1538,0.3077,24,A
阪神,芝,1400,鮫島一歩,9,1,4,調教師,0.1111,0.4444,25,A
阪神,芝,1400,斉藤崇史,9,1,3,調教師,0.1111,0.3333,26,B
阪神,芝,1400,藤原英昭,9,1,3,調教師,0.1111,0.3333,27,B
阪神,芝,1400,荒川義之,11,1,5,調教師,0.0909,0.4545,28,B
阪神,芝,1400,高橋義忠,11,1,4,調教師,0.0909,0.3636,29,B
阪神,芝,1400,清水久詞,24,2,6,調教師,0.0833,0.25,30,B
阪神,芝,1400,矢作芳人,12,1,3,調教師,0.0833,0.25,31,B
阪神,芝,1400,須貝尚介,12,1,2,調教師,0.0833,0.1667,32,B
阪神,芝,1400,深山雅史,1,0,1,調教師,0.0,1.0,33,B
阪神,芝,1400,福永祐一,1,0,1,調教師,0.0,1.0,34,B
阪神,芝,1400,緒方努,4,0,3,調教師,0.0,0.75,35,B
阪神,芝,1400,高柳大輔,3,0,2,調教師,0.0,0.6667,36,B
阪神,芝,1400,池添兼雄,4,0,2,調教師,0.0,0.5,37,B
阪神,芝,1400,大橋勇樹,2,0,1,調教師,0.0,0.5,38,B
阪神,芝,1400,本田優,2,0,1,調教師,0.0,0.5,39,B
阪神,芝,1400,杉山佳明,2,0,1,調教師,0.0,0.5,40,B
阪神,芝,1400,石坂公一,2,0,1,調教師,0.0,0.5,41,B
阪神,芝,1400,橋口慎介,8,0,3,調教師,0.0,0.375,42,B
阪神,芝,1400,岡田稲男,9,0,3,調教師,0.0,0.3333,43,B
阪神,芝,1400,伊藤圭三,3,0,1,調教師,0.0,0.3333,44,B
阪神,芝,1400,昆貢,3,0,1,調教師,0.0,0.3333,45,B
阪神,芝,1400,武英智,3,0,1,調教師,0.0,0.3333,46,B
阪神,芝,1400,西村真幸,7,0,2,調教師,0.0,0.2857,47,B
阪神,芝,1400,南井克巳,15,0,4,調教師,0.0,0.2667,48,B
阪神,芝,1400,谷潔,4,0,1,調教師,0.0,0.25,49,B
阪神,芝,1400,飯田雄三,4,0,1,調教師,0.0,0.25,50,B
阪神,芝,1400,河内洋,10,0,2,調教師,0.0,0.2,51,B
阪神,芝,1400,川村禎彦,5,0,1,調教師,0.0,0.2,52,B
阪神,芝,1400,池添学,5,0,1,調教師,0.0,0.2,53,B
阪神,芝,1400,石橋守,5,0,1,調教師,0.0,0.2,54,B
阪神,芝,1400,佐々木晶,11,0,2,調教師,0.0,0.1818,55,B
阪神,芝,1400,和田雄二,6,0,1,調教師,0.0,0.1667,56,B
阪神,芝,1400,西園正都,7,0,1,調教師,0.0,0.1429,57,B
阪神,芝,1400,小崎憲,8,0,1,調教師,0.0,0.125,58,B
阪神,芝,1400,北出成人,10,0,1,調教師,0.0,0.1,59,B
阪神,芝,1400,小林真也,11,0,0,調教師,0.0,0.0,60,B
阪神,芝,1400,高橋康之,9,0,0,調教師,0.0,0.0,61,B
阪神,芝,1400,大久保龍,7,0,0,調教師,0.0,0.0,62,B
阪神,芝,1400,藤沢則雄,7,0,0,調教師,0.0,0.0,63,B
阪神,芝,1400,宮本博,6,0,0,調教師,0.0,0.0,64,C
阪神,芝,1400,寺島良,6,0,0,調教師,0.0,0.0,65,C
阪神,芝,1400,藤岡健一,6,0,0,調教師,0.0,0.0,66,C
阪神,芝,1400,今野貞一,5,0,0,調教師,0.0,0.0,67,C
